"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-13 0:49:13.435","59.19837951660156",
"2023-9-13 0:49:14.431","38.342655181884766",
"2023-9-13 0:49:15.450","39.23749923706055",
"2023-9-13 0:49:16.439","38.85226821899414",
"2023-9-13 0:49:17.442","37.3336067199707",
"2023-9-13 0:49:18.443","37.56150436401367",
"2023-9-13 0:49:19.460","38.989681243896484",
"2023-9-13 0:49:20.450","41.58848190307617",
"2023-9-13 0:49:21.451","39.9505729675293",
"2023-9-13 0:49:22.451","37.780086517333984",
"2023-9-13 0:49:23.454","38.57468032836914",
"2023-9-13 0:49:24.458","37.58685302734375",
"2023-9-13 0:49:25.464","38.380924224853516",
"2023-9-13 0:49:26.467","37.876373291015625",
"2023-9-13 0:49:27.466","36.604679107666016",
"2023-9-13 0:49:28.472","37.021759033203125",
"2023-9-13 0:49:29.467","35.95192337036133",
"2023-9-13 0:49:30.472","36.06794738769531",
"2023-9-13 0:49:31.478","37.56919479370117",
"2023-9-13 0:49:32.482","36.9811897277832",
"2023-9-13 0:49:33.494","36.418235778808594",
"2023-9-13 0:49:34.509","38.94679641723633",
"2023-9-13 0:49:35.504","36.641353607177734",
"2023-9-13 0:49:36.499","36.590423583984375",
"2023-9-13 0:49:37.513","38.43815994262695",
"2023-9-13 0:49:38.518","36.720943450927734",
"2023-9-13 0:49:39.525","36.719078063964844",
"2023-9-13 0:49:40.534","38.178707122802734",
"2023-9-13 0:49:41.541","39.403079986572266",
"2023-9-13 0:49:42.544","74.61005401611328",
"2023-9-13 0:49:43.549","55.108970642089844",
"2023-9-13 0:49:44.551","40.62554931640625",
"2023-9-13 0:49:45.552","51.87925338745117",
"2023-9-13 0:49:47.156","38.5235481262207",
"2023-9-13 0:49:49.202","40.46607208251953",
"2023-9-13 0:49:51.156","17.021408081054688",
"2023-9-13 0:49:52.437","41.405723571777344",
"2023-9-13 0:49:54.183","21.72833251953125",
"2023-9-13 0:49:56.163","18.964866638183594",
"2023-9-13 0:49:59.178","67.69437408447266",
"2023-9-13 0:50:0.999","59.07769012451172",
"2023-9-13 0:50:1.977","91.6132583618164",
"2023-9-13 0:50:2.970","79.50398254394531",
"2023-9-13 0:50:3.973","78.74949645996094",
