"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-13 0:52:7.453","","0.7705334424972534",
"2023-9-13 0:52:8.462","","0.17871075868606567",
"2023-9-13 0:52:9.469","","2.1459531784057617",
"2023-9-13 0:52:12.153","","0.07534150779247284",
"2023-9-13 0:52:13.200","","0.5037248134613037",
"2023-9-13 0:52:15.184","0.024735748767852783","0.07959488034248352",
"2023-9-13 0:52:17.185","0.2986854910850525","0.26520437002182007",
"2023-9-13 0:52:19.200","","0.062396954745054245",
"2023-9-13 0:52:21.185","","0.031038764864206314",
"2023-9-13 0:52:23.169","0.16023948788642883","0.0949602797627449",
"2023-9-13 0:52:24.153","","0.15432778000831604",
"2023-9-13 0:52:25.195","0.20653876662254333","0.35994839668273926",
"2023-9-13 0:52:27.156","0.010562216863036156","0.0649288222193718",
"2023-9-13 0:52:28.177","","0.08075949549674988",
"2023-9-13 0:52:31.845","0.9397227168083191","0.18688152730464935",
"2023-9-13 0:52:32.789","2.4838333129882812","0.3016134798526764",
"2023-9-13 0:52:33.770","","0.2960492670536041",
"2023-9-13 0:52:34.768","","0.12897497415542603",
"2023-9-13 0:52:35.771","","",
