"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-13 13:31:26.406","38.295711517333984",
"2023-9-13 13:31:27.402","38.45969772338867",
"2023-9-13 13:31:28.413","38.4571418762207",
"2023-9-13 13:31:29.409","38.4337158203125",
"2023-9-13 13:31:30.412","38.40311050415039",
"2023-9-13 13:31:31.422","38.401790618896484",
"2023-9-13 13:31:32.933","38.37275695800781",
"2023-9-13 13:31:34.431","38.41816711425781",
"2023-9-13 13:31:35.437","38.412349700927734",
"2023-9-13 13:31:36.434","38.41824722290039",
"2023-9-13 13:31:37.436","38.4511604309082",
"2023-9-13 13:31:38.437","38.443119049072266",
"2023-9-13 13:31:39.450","38.43495178222656",
"2023-9-13 13:31:40.451","38.4376335144043",
"2023-9-13 13:31:41.457","38.452274322509766",
"2023-9-13 13:31:43.493","38.45631790161133",
"2023-9-13 13:31:45.537","38.41808319091797",
"2023-9-13 13:31:46.544","38.44010925292969",
"2023-9-13 13:31:48.555","38.27018356323242",
"2023-9-13 13:31:50.563","38.271995544433594",
"2023-9-13 13:31:51.572","38.264244079589844",
"2023-9-13 13:31:52.558","38.214088439941406",
"2023-9-13 13:31:53.554","38.29039001464844",
"2023-9-13 13:31:54.583","38.29402160644531",
"2023-9-13 13:31:55.569","38.2845344543457",
"2023-9-13 13:31:56.601","38.271873474121094",
"2023-9-13 13:31:57.585","38.32289123535156",
"2023-9-13 13:31:59.137","38.17763137817383",
"2023-9-13 13:32:0.137","38.201717376708984",
"2023-9-13 13:32:2.137","38.31047821044922",
"2023-9-13 13:32:3.137","38.23524856567383",
"2023-9-13 13:32:5.137","38.1995735168457",
"2023-9-13 13:32:6.168","38.377662658691406",
"2023-9-13 13:32:8.397","38.84384536743164",
"2023-9-13 13:32:9.376","38.75657272338867",
"2023-9-13 13:32:10.496","38.77150344848633",
"2023-9-13 13:32:11.381","38.728939056396484",
"2023-9-13 13:32:12.388","38.70654296875",
