"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-13 13:38:24.964","73.9959716796875",
"2023-9-13 13:38:25.957","33.77033233642578",
"2023-9-13 13:38:26.964","30.180084228515625",
"2023-9-13 13:38:27.967","29.940473556518555",
"2023-9-13 13:38:28.968","30.104284286499023",
"2023-9-13 13:38:29.972","32.675350189208984",
"2023-9-13 13:38:30.977","31.690746307373047",
"2023-9-13 13:38:31.987","30.897680282592773",
"2023-9-13 13:38:32.991","31.50694465637207",
"2023-9-13 13:38:33.992","32.51177215576172",
"2023-9-13 13:38:34.989","31.549734115600586",
"2023-9-13 13:38:35.995","30.252805709838867",
"2023-9-13 13:38:37.001","29.302000045776367",
"2023-9-13 13:38:38.013","29.937755584716797",
"2023-9-13 13:38:39.012","29.910554885864258",
"2023-9-13 13:38:40.022","29.730052947998047",
"2023-9-13 13:38:41.032","30.876018524169922",
"2023-9-13 13:38:42.040","30.321826934814453",
"2023-9-13 13:38:43.037","29.769886016845703",
"2023-9-13 13:38:44.044","30.039833068847656",
"2023-9-13 13:38:45.056","49.122276306152344",
"2023-9-13 13:38:46.068","50.539634704589844",
"2023-9-13 13:38:47.060","42.992916107177734",
"2023-9-13 13:38:48.062","29.420211791992188",
"2023-9-13 13:38:49.153","26.88448143005371",
"2023-9-13 13:38:50.137","12.319506645202637",
"2023-9-13 13:38:51.153","13.430031776428223",
"2023-9-13 13:38:53.153","25.152969360351562",
"2023-9-13 13:38:54.153","24.190818786621094",
"2023-9-13 13:38:56.137","17.1212215423584",
"2023-9-13 13:38:57.137","43.40807342529297",
"2023-9-13 13:38:59.163","33.935245513916016",
"2023-9-13 13:39:0.112","35.141902923583984",
"2023-9-13 13:39:1.114","32.9639892578125",
"2023-9-13 13:39:2.137","22.906532287597656",
"2023-9-13 13:39:3.168","27.044984817504883",
"2023-9-13 13:39:6.153","66.18223571777344",
"2023-9-13 13:39:7.237","67.66278076171875",
"2023-9-13 13:39:8.164","81.38243103027344",
"2023-9-13 13:39:9.162","77.95780181884766",
"2023-9-13 13:39:10.162","73.19910430908203",
"2023-9-13 13:39:11.169","72.74581909179688",
"2023-9-13 13:39:12.358","81.76600646972656",
"2023-9-13 13:39:21.784","87.75715637207031",
"2023-9-13 13:39:22.802","77.68798828125",
"2023-9-13 13:39:24.152","71.09746551513672",
"2023-9-13 13:39:26.137","68.24166107177734",
"2023-9-13 13:39:27.153","72.9377670288086",
"2023-9-13 13:39:29.168","58.299781799316406",
"2023-9-13 13:39:30.168","37.77657699584961",
"2023-9-13 13:39:32.168","19.801834106445312",
"2023-9-13 13:40:18.689","32.70119857788086",
"2023-9-13 13:40:19.703","31.822664260864258",
"2023-9-13 13:40:21.153","29.22209358215332",
"2023-9-13 13:40:23.137","21.822877883911133",
"2023-9-13 13:40:25.277","68.42715454101562",
"2023-9-13 13:40:27.165","64.2694091796875",
"2023-9-13 13:40:29.221","83.70917510986328",
"2023-9-13 13:40:32.271","74.0410385131836",
"2023-9-13 13:40:34.325","76.50468444824219",
