"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-13 13:34:6.275","79.29483032226562",
"2023-9-13 13:34:7.280","33.78904342651367",
"2023-9-13 13:34:8.280","31.50249671936035",
"2023-9-13 13:34:9.285","30.884878158569336",
"2023-9-13 13:34:10.292","43.19731521606445",
"2023-9-13 13:34:11.298","45.77725601196289",
"2023-9-13 13:34:12.313","32.46303176879883",
"2023-9-13 13:34:14.137","29.896259307861328",
"2023-9-13 13:34:15.184","21.94002914428711",
"2023-9-13 13:34:17.137","36.92377471923828",
"2023-9-13 13:34:18.168","24.190841674804688",
"2023-9-13 13:34:20.199","33.480262756347656",
"2023-9-13 13:34:22.137","57.362491607666016",
"2023-9-13 13:34:28.840","65.3088150024414",
"2023-9-13 13:34:29.792","83.79102325439453",
"2023-9-13 13:34:30.901","88.96305847167969",
"2023-9-13 13:34:31.769","72.81702423095703",
"2023-9-13 13:34:32.783","69.61410522460938",
"2023-9-13 13:34:33.825","75.40229034423828",
