"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-11 17:21:1.236","43.563941955566406",
"2023-9-11 17:21:2.235","43.663177490234375",
"2023-9-11 17:21:3.246","43.654598236083984",
"2023-9-11 17:21:4.248","43.642967224121094",
"2023-9-11 17:21:5.258","43.57429504394531",
"2023-9-11 17:21:6.263","43.527565002441406",
"2023-9-11 17:21:7.273","43.52723693847656",
"2023-9-11 17:21:8.284","43.514984130859375",
"2023-9-11 17:21:9.289","43.511810302734375",
"2023-9-11 17:21:10.292","43.512428283691406",
"2023-9-11 17:21:11.293","43.52703094482422",
"2023-9-11 17:21:12.300","43.52376937866211",
"2023-9-11 17:21:13.307","43.52657699584961",
"2023-9-11 17:21:14.311","43.512882232666016",
"2023-9-11 17:21:15.316","43.465492248535156",
"2023-9-11 17:21:16.324","43.426395416259766",
"2023-9-11 17:21:17.320","43.41921615600586",
"2023-9-11 17:21:18.324","43.439552307128906",
"2023-9-11 17:21:19.329","43.42490768432617",
"2023-9-11 17:21:20.339","43.431427001953125",
"2023-9-11 17:21:21.345","43.41773223876953",
"2023-9-11 17:21:22.348","43.39051055908203",
"2023-9-11 17:21:23.358","43.437198638916016",
"2023-9-11 17:21:24.364","43.437198638916016",
"2023-9-11 17:21:25.375","43.4012336730957",
"2023-9-11 17:21:26.383","43.38745880126953",
"2023-9-11 17:21:27.393","43.378055572509766",
"2023-9-11 17:21:28.395","43.35995101928711",
"2023-9-11 17:21:29.398","43.312477111816406",
"2023-9-11 17:21:30.402","43.30979537963867",
"2023-9-11 17:21:31.400","43.31763458251953",
"2023-9-11 17:21:32.413","43.30794143676758",
"2023-9-11 17:21:33.420","43.13483810424805",
"2023-9-11 17:21:34.424","43.13393020629883",
"2023-9-11 17:21:35.433","43.13900375366211",
"2023-9-11 17:21:36.434","43.12984848022461",
"2023-9-11 17:21:37.444","43.12382888793945",
"2023-9-11 17:21:38.450","43.14362335205078",
"2023-9-11 17:21:39.459","43.14494323730469",
"2023-9-11 17:21:40.460","43.14036560058594",
"2023-9-11 17:21:41.463","43.13735580444336",
"2023-9-11 17:21:42.466","43.15261459350586",
"2023-9-11 17:21:43.472","43.16148376464844",
"2023-9-11 17:21:44.483","43.15047073364258",
"2023-9-11 17:21:45.488","43.146636962890625",
"2023-9-11 17:21:46.499","43.14692306518555",
"2023-9-11 17:21:47.506","43.13846969604492",
"2023-9-11 17:21:48.504","43.149356842041016",
"2023-9-11 17:21:49.513","43.17369079589844",
"2023-9-11 17:21:50.508","43.16569137573242",
"2023-9-11 17:21:51.516","43.15298843383789",
"2023-9-11 17:21:52.518","43.15311050415039",
"2023-9-11 17:21:53.521","43.14655303955078",
"2023-9-11 17:21:54.525","43.14498519897461",
"2023-9-11 17:21:55.527","43.1436653137207",
"2023-9-11 17:21:56.529","43.142921447753906",
"2023-9-11 17:21:57.531","43.10081100463867",
"2023-9-11 17:21:58.532","43.12980651855469",
"2023-9-11 17:21:59.541","43.126590728759766",
"2023-9-11 17:22:0.545","43.1696891784668",
"2023-9-11 17:22:1.554","43.163997650146484",
"2023-9-11 17:22:2.555","43.163997650146484",
"2023-9-11 17:22:3.562","43.15863800048828",
"2023-9-11 17:22:4.573","43.161319732666016",
"2023-9-11 17:22:5.582","43.12089920043945",
"2023-9-11 17:22:6.593","43.11091613769531",
"2023-9-11 17:22:7.598","43.09223556518555",
"2023-9-11 17:22:8.610","43.08794403076172",
"2023-9-11 17:22:9.611","43.08085250854492",
"2023-9-11 17:22:10.618","43.0777587890625",
"2023-9-11 17:22:11.621","43.11075210571289",
"2023-9-11 17:22:12.622","43.109596252441406",
"2023-9-11 17:22:13.624","43.097347259521484",
"2023-9-11 17:22:14.633","43.09747314453125",
"2023-9-11 17:22:15.637","43.09334945678711",
"2023-9-11 17:22:17.248","43.106258392333984",
"2023-9-11 17:22:19.260","43.2878532409668",
"2023-9-11 17:22:21.231","43.31214904785156",
"2023-9-11 17:22:23.225","43.58035659790039",
"2023-9-11 17:22:25.184","43.373146057128906",
"2023-9-11 17:22:26.213","43.38589096069336",
"2023-9-11 17:22:28.181","43.34464645385742",
"2023-9-11 17:22:29.300","43.31008529663086",
"2023-9-11 17:22:31.253","43.331077575683594",
"2023-9-11 17:22:33.195","43.268550872802734",
"2023-9-11 17:22:35.190","43.31742858886719",
"2023-9-11 17:22:36.191","43.326045989990234",
"2023-9-11 17:22:38.196","43.052310943603516",
"2023-9-11 17:22:40.193","43.03110885620117",
"2023-9-11 17:22:42.188","43.03890609741211",
"2023-9-11 17:22:43.194","43.150840759277344",
"2023-9-11 17:22:44.396","43.61368179321289",
"2023-9-11 17:22:46.227","43.586585998535156",
"2023-9-11 17:22:47.224","43.24760055541992",
"2023-9-11 17:22:49.275","43.360897064208984",
"2023-9-11 17:22:50.481","43.565757751464844",
"2023-9-11 17:22:51.276","43.51453399658203",
