"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-11 17:21:1.149","84.86322784423828",
"2023-9-11 17:21:2.146","40.00595474243164",
"2023-9-11 17:21:3.154","34.857418060302734",
"2023-9-11 17:21:4.156","32.24442672729492",
"2023-9-11 17:21:5.166","35.194175720214844",
"2023-9-11 17:21:6.180","33.15889358520508",
"2023-9-11 17:21:7.180","32.9970703125",
"2023-9-11 17:21:8.184","32.340003967285156",
"2023-9-11 17:21:9.182","33.19075393676758",
"2023-9-11 17:21:10.197","34.56792449951172",
"2023-9-11 17:21:11.198","32.43766784667969",
"2023-9-11 17:21:12.212","32.871341705322266",
"2023-9-11 17:21:13.221","33.57136535644531",
"2023-9-11 17:21:14.220","32.21647262573242",
"2023-9-11 17:21:15.225","40.098941802978516",
"2023-9-11 17:21:16.225","32.81501770019531",
"2023-9-11 17:21:17.225","32.2388916015625",
"2023-9-11 17:21:18.234","36.165077209472656",
"2023-9-11 17:21:19.234","32.791954040527344",
"2023-9-11 17:21:20.242","32.46701431274414",
"2023-9-11 17:21:21.249","32.77655792236328",
"2023-9-11 17:21:22.255","33.838565826416016",
"2023-9-11 17:21:23.267","34.84709930419922",
"2023-9-11 17:21:24.271","33.02629852294922",
"2023-9-11 17:21:25.278","32.26471710205078",
"2023-9-11 17:21:26.293","34.357479095458984",
"2023-9-11 17:21:27.298","32.81088638305664",
"2023-9-11 17:21:28.303","33.64812469482422",
"2023-9-11 17:21:29.304","32.48444747924805",
"2023-9-11 17:21:30.312","33.98746109008789",
"2023-9-11 17:21:31.319","33.24776840209961",
"2023-9-11 17:21:32.320","33.083984375",
"2023-9-11 17:21:33.327","40.02089309692383",
"2023-9-11 17:21:34.331","32.09873962402344",
"2023-9-11 17:21:35.334","32.4721794128418",
"2023-9-11 17:21:36.341","33.32894515991211",
"2023-9-11 17:21:37.351","32.199440002441406",
"2023-9-11 17:21:38.361","36.32041549682617",
"2023-9-11 17:21:39.365","32.90326690673828",
"2023-9-11 17:21:40.367","33.71186828613281",
"2023-9-11 17:21:41.371","32.17851638793945",
"2023-9-11 17:21:42.374","33.34954833984375",
"2023-9-11 17:21:43.381","34.7530632019043",
"2023-9-11 17:21:44.386","33.086936950683594",
"2023-9-11 17:21:45.399","32.488372802734375",
"2023-9-11 17:21:46.401","31.80146598815918",
"2023-9-11 17:21:47.406","33.09975051879883",
"2023-9-11 17:21:48.415","33.29863739013672",
"2023-9-11 17:21:49.421","33.039310455322266",
"2023-9-11 17:21:50.423","32.72136688232422",
"2023-9-11 17:21:51.429","39.92669677734375",
"2023-9-11 17:21:52.439","33.665428161621094",
"2023-9-11 17:21:53.443","32.82038497924805",
"2023-9-11 17:21:54.443","33.01845932006836",
"2023-9-11 17:21:55.448","32.85990905761719",
"2023-9-11 17:21:56.449","32.85907745361328",
"2023-9-11 17:21:57.449","35.250816345214844",
"2023-9-11 17:21:58.457","37.88175582885742",
"2023-9-11 17:21:59.460","31.84264373779297",
"2023-9-11 17:22:0.474","33.22605895996094",
"2023-9-11 17:22:1.475","31.90174102783203",
"2023-9-11 17:22:2.476","32.57594680786133",
"2023-9-11 17:22:3.486","32.29781723022461",
"2023-9-11 17:22:4.497","32.303443908691406",
"2023-9-11 17:22:5.503","32.38693618774414",
"2023-9-11 17:22:6.514","31.888874053955078",
"2023-9-11 17:22:7.525","40.29125213623047",
"2023-9-11 17:22:8.535","31.926183700561523",
"2023-9-11 17:22:9.533","32.6678581237793",
"2023-9-11 17:22:10.538","31.588289260864258",
"2023-9-11 17:22:11.543","32.79836654663086",
"2023-9-11 17:22:12.540","32.24136734008789",
"2023-9-11 17:22:13.551","33.15694046020508",
"2023-9-11 17:22:14.549","32.44175338745117",
"2023-9-11 17:22:15.560","33.5622444152832",
"2023-9-11 17:22:17.222","26.979400634765625",
"2023-9-11 17:22:19.262","18.91725730895996",
"2023-9-11 17:22:21.197","34.55732727050781",
"2023-9-11 17:22:23.194","32.334346771240234",
"2023-9-11 17:22:24.202","23.845916748046875",
"2023-9-11 17:22:26.183","11.534330368041992",
"2023-9-11 17:22:27.193","17.028308868408203",
"2023-9-11 17:22:29.219","14.862641334533691",
"2023-9-11 17:22:31.219","18.70032501220703",
"2023-9-11 17:22:33.194","15.395523071289062",
"2023-9-11 17:22:35.188","33.96514892578125",
"2023-9-11 17:22:36.191","11.276535987854004",
"2023-9-11 17:22:38.195","6.745944976806641",
"2023-9-11 17:22:40.197","20.238840103149414",
"2023-9-11 17:22:42.188","7.461521625518799",
"2023-9-11 17:22:43.194","28.748428344726562",
"2023-9-11 17:22:44.329","64.71630096435547",
"2023-9-11 17:22:46.189","30.58089828491211",
"2023-9-11 17:22:47.197","15.956535339355469",
"2023-9-11 17:22:49.236","36.58477020263672",
"2023-9-11 17:22:50.245","49.287471771240234",
"2023-9-11 17:22:51.237","65.31025695800781",
