"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-11 17:16:42.479","99.7534408569336",
"2023-9-11 17:16:43.477","45.74124526977539",
"2023-9-11 17:16:44.477","35.0597038269043",
"2023-9-11 17:16:45.486","31.566024780273438",
"2023-9-11 17:16:46.489","32.471351623535156",
"2023-9-11 17:16:47.501","33.427734375",
"2023-9-11 17:16:48.502","41.809600830078125",
"2023-9-11 17:16:49.507","42.078365325927734",
"2023-9-11 17:16:50.529","58.015098571777344",
"2023-9-11 17:16:51.516","68.91888427734375",
"2023-9-11 17:16:52.531","59.76655960083008",
"2023-9-11 17:16:53.525","64.15157318115234",
"2023-9-11 17:16:54.521","33.78539276123047",
"2023-9-11 17:16:55.525","32.81143569946289",
"2023-9-11 17:16:56.532","32.121665954589844",
"2023-9-11 17:16:57.536","33.16213607788086",
"2023-9-11 17:16:58.546","36.800743103027344",
"2023-9-11 17:16:59.553","32.85691452026367",
"2023-9-11 17:17:0.553","33.31321716308594",
"2023-9-11 17:17:1.579","52.652008056640625",
"2023-9-11 17:17:2.568","38.26564025878906",
"2023-9-11 17:17:3.572","31.858768463134766",
"2023-9-11 17:17:4.578","32.00554656982422",
"2023-9-11 17:17:5.585","32.201324462890625",
"2023-9-11 17:17:7.237","30.25225830078125",
"2023-9-11 17:17:9.174","32.0345458984375",
"2023-9-11 17:17:10.174","23.703073501586914",
"2023-9-11 17:17:11.221","25.54355812072754",
"2023-9-11 17:17:13.190","24.375831604003906",
"2023-9-11 17:17:16.130","93.33123016357422",
"2023-9-11 17:17:17.207","71.20124053955078",
"2023-9-11 17:17:19.196","42.51958084106445",
"2023-9-11 17:17:20.531","37.7619514465332",
"2023-9-11 17:17:21.471","68.47801208496094",
