"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-12 21:42:50.164","0.07289087772369385","0.4655558466911316",
"2023-9-12 21:42:52.156","","0.20795759558677673",
"2023-9-12 21:42:53.164","0.2069048434495926","0.08931822329759598",
"2023-9-12 21:42:54.186","1.2586133480072021","0.15196797251701355",
"2023-9-12 21:42:56.244","0.009834506548941135","0.1440434455871582",
"2023-9-12 21:42:58.160","0.008257693611085415","0.16331130266189575",
"2023-9-12 21:43:0.175","","0.10806253552436829",
"2023-9-12 21:43:2.152","","0.11485164612531662",
"2023-9-12 21:43:3.157","","0.1718127578496933",
"2023-9-12 21:43:4.184","0.019943466410040855","2.427581548690796",
"2023-9-12 21:43:6.151","","0.6886776685714722",
"2023-9-12 21:43:7.183","","0.31527242064476013",
"2023-9-12 21:43:9.316","","0.20367713272571564",
"2023-9-12 21:43:11.175","","0.17499873042106628",
"2023-9-12 21:43:12.770","0.1018865555524826","0.11358554661273956",
