"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-11 17:16:41.376","0.46926820278167725","0.2196994572877884",
"2023-9-11 17:16:42.326","0.5351783037185669","1.0529025793075562",
"2023-9-11 17:16:43.318","0.016597343608736992","0.5883294939994812",
"2023-9-11 17:16:44.320","","0.23948541283607483",
"2023-9-11 17:16:45.322","","0.4757416844367981",
"2023-9-11 17:16:46.324","","0.12348359078168869",
"2023-9-11 17:16:47.324","","0.2242259383201599",
"2023-9-11 17:16:48.337","","0.06913146376609802",
"2023-9-11 17:16:49.367","","0.18604861199855804",
"2023-9-11 17:16:50.395","","0.3988874554634094",
"2023-9-11 17:16:51.370","","0.25281092524528503",
"2023-9-11 17:16:52.349","","0.02676163613796234",
"2023-9-11 17:16:53.362","","0.2965700030326843",
"2023-9-11 17:16:54.355","","0.22622011601924896",
"2023-9-11 17:16:55.360","","0.17150656878948212",
"2023-9-11 17:16:56.365","","0.13594521582126617",
"2023-9-11 17:16:57.370","","0.19571711122989655",
"2023-9-11 17:16:58.370","0.03602719306945801","0.1804058700799942",
"2023-9-11 17:16:59.376","","0.277262806892395",
"2023-9-11 17:17:0.382","","0.08083070814609528",
"2023-9-11 17:17:1.399","","0.14389842748641968",
"2023-9-11 17:17:2.396","","0.07550633698701859",
"2023-9-11 17:17:3.398","","0.13721886277198792",
"2023-9-11 17:17:4.404","","",
"2023-9-11 17:17:5.414","","0.04940882325172424",
"2023-9-11 17:17:7.190","0.010219931602478027","0.0961630791425705",
"2023-9-11 17:17:8.190","","0.01749683916568756",
"2023-9-11 17:17:9.221","","0.11049292981624603",
"2023-9-11 17:17:11.190","0.4060058295726776","0.08496047556400299",
"2023-9-11 17:17:12.174","0.7648757100105286","1.0943747758865356",
"2023-9-11 17:17:13.237","","0.6162470579147339",
"2023-9-11 17:17:16.187","0.5402069687843323","2.733257293701172",
"2023-9-11 17:17:17.272","0.4435320198535919","0.0911879912018776",
"2023-9-11 17:17:19.226","0.60438072681427","0.6897279620170593",
"2023-9-11 17:17:20.532","0.028148330748081207","0.2317642867565155",
"2023-9-11 17:17:21.512","0.31444573402404785","1.023280143737793",
