"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-11 17:16:41.071","43.572479248046875",
"2023-9-11 17:16:42.079","43.97692108154297",
"2023-9-11 17:16:43.028","41.59152603149414",
"2023-9-11 17:16:44.044","41.63277053833008",
"2023-9-11 17:16:45.041","41.580928802490234",
"2023-9-11 17:16:46.041","41.57672119140625",
"2023-9-11 17:16:47.064","41.60554885864258",
"2023-9-11 17:16:48.086","41.598167419433594",
"2023-9-11 17:16:49.056","41.58694839477539",
"2023-9-11 17:16:50.064","41.573917388916016",
"2023-9-11 17:16:51.107","41.58649444580078",
"2023-9-11 17:16:52.071","41.60752868652344",
"2023-9-11 17:16:53.078","41.223548889160156",
"2023-9-11 17:16:54.075","41.243961334228516",
"2023-9-11 17:16:55.078","41.24858093261719",
"2023-9-11 17:16:56.090","41.24297332763672",
"2023-9-11 17:16:57.091","41.25246047973633",
"2023-9-11 17:16:58.088","41.21282196044922",
"2023-9-11 17:16:59.100","41.2237548828125",
"2023-9-11 17:17:0.099","41.220947265625",
"2023-9-11 17:17:1.113","41.24713897705078",
"2023-9-11 17:17:2.109","41.161556243896484",
"2023-9-11 17:17:3.112","41.150997161865234",
"2023-9-11 17:17:4.117","41.1956672668457",
"2023-9-11 17:17:5.128","41.19356155395508",
"2023-9-11 17:17:6.132","41.18564224243164",
"2023-9-11 17:17:7.284","41.02532958984375",
"2023-9-11 17:17:9.174","40.98701095581055",
"2023-9-11 17:17:10.174","41.051849365234375",
"2023-9-11 17:17:11.253","41.03068923950195",
"2023-9-11 17:17:13.206","41.03407287597656",
"2023-9-11 17:17:16.158","41.66292190551758",
"2023-9-11 17:17:17.243","41.73752975463867",
"2023-9-11 17:17:19.196","43.99007797241211",
"2023-9-11 17:17:21.505","44.550994873046875",
