"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-12 23:45:38.299","99.9993896484375",
"2023-9-12 23:45:39.306","78.23321533203125",
"2023-9-12 23:45:40.312","78.50408172607422",
"2023-9-12 23:45:41.313","77.79480743408203",
"2023-9-12 23:45:42.311","82.73851776123047",
"2023-9-12 23:45:43.311","79.17780303955078",
"2023-9-12 23:45:44.319","77.01724243164062",
"2023-9-12 23:45:45.338","77.53759765625",
"2023-9-12 23:45:46.342","78.27450561523438",
"2023-9-12 23:45:47.336","93.89202117919922",
"2023-9-12 23:45:48.378","88.06261444091797",
"2023-9-12 23:45:49.386","87.79341125488281",
"2023-9-12 23:45:50.356","90.0970687866211",
"2023-9-12 23:45:51.356","91.1067123413086",
"2023-9-12 23:45:52.380","85.21998596191406",
"2023-9-12 23:45:53.397","100.00007629394531",
"2023-9-12 23:45:55.368","96.09619140625",
"2023-9-12 23:45:56.385","83.53226470947266",
"2023-9-12 23:45:57.382","81.40991973876953",
"2023-9-12 23:45:58.382","86.32435607910156",
"2023-9-12 23:45:59.387","84.41195678710938",
"2023-9-12 23:46:0.428","85.954833984375",
"2023-9-12 23:46:1.390","85.34196472167969",
"2023-9-12 23:46:2.396","83.00926971435547",
"2023-9-12 23:46:3.403","83.29593658447266",
"2023-9-12 23:46:4.404","82.55196380615234",
"2023-9-12 23:46:5.403","81.89659118652344",
"2023-9-12 23:46:6.419","84.97457122802734",
"2023-9-12 23:46:7.430","81.68821716308594",
"2023-9-12 23:46:8.422","82.11388397216797",
"2023-9-12 23:46:9.446","82.61927795410156",
"2023-9-12 23:46:10.433","87.4067611694336",
"2023-9-12 23:46:11.430","82.0204086303711",
"2023-9-12 23:46:12.440","83.26375579833984",
"2023-9-12 23:46:13.468","84.59213256835938",
"2023-9-12 23:46:14.448","86.520263671875",
"2023-9-12 23:46:15.444","85.685302734375",
"2023-9-12 23:46:16.452","82.70293426513672",
"2023-9-12 23:46:17.454","82.09603881835938",
"2023-9-12 23:46:18.457","81.90473937988281",
"2023-9-12 23:46:19.458","81.9517822265625",
"2023-9-12 23:46:20.469","81.6767349243164",
"2023-9-12 23:46:21.465","82.58907318115234",
"2023-9-12 23:46:22.474","81.96038055419922",
"2023-9-12 23:46:23.475","81.56396484375",
"2023-9-12 23:46:24.488","83.56405639648438",
"2023-9-12 23:46:25.495","82.11075592041016",
"2023-9-12 23:46:26.497","78.87519073486328",
"2023-9-12 23:46:27.493","52.220436096191406",
"2023-9-12 23:46:28.494","54.86023712158203",
"2023-9-12 23:46:29.507","51.15828323364258",
"2023-9-12 23:46:30.503","47.03501510620117",
"2023-9-12 23:46:31.510","48.346458435058594",
"2023-9-12 23:46:32.517","58.21303939819336",
"2023-9-12 23:46:33.514","56.72955322265625",
"2023-9-12 23:46:34.551","64.8613052368164",
"2023-9-12 23:46:35.530","68.39768981933594",
"2023-9-12 23:46:36.536","55.76032638549805",
"2023-9-12 23:46:37.546","42.98531723022461",
"2023-9-12 23:46:38.553","44.29304504394531",
"2023-9-12 23:46:39.553","43.142066955566406",
"2023-9-12 23:46:40.559","42.40816116333008",
"2023-9-12 23:46:41.576","43.448123931884766",
"2023-9-12 23:46:42.579","43.52155685424805",
"2023-9-12 23:46:43.586","44.13566207885742",
"2023-9-12 23:46:44.593","43.144935607910156",
"2023-9-12 23:46:45.603","54.176177978515625",
"2023-9-12 23:46:46.605","43.229286193847656",
"2023-9-12 23:46:47.609","44.0484619140625",
"2023-9-12 23:46:48.614","44.3346061706543",
"2023-9-12 23:46:49.624","53.663326263427734",
"2023-9-12 23:46:51.154","37.591800689697266",
"2023-9-12 23:46:52.169","14.295151710510254",
"2023-9-12 23:46:54.138","21.162578582763672",
"2023-9-12 23:46:55.763","48.99070358276367",
"2023-9-12 23:46:57.138","68.74654388427734",
"2023-9-12 23:46:58.156","34.5001220703125",
"2023-9-12 23:46:59.159","30.300273895263672",
"2023-9-12 23:47:1.153","8.76676082611084",
"2023-9-12 23:47:2.159","14.430773735046387",
"2023-9-12 23:47:3.202","47.16079330444336",
"2023-9-12 23:47:4.188","46.26905822753906",
"2023-9-12 23:47:5.189","43.560546875",
"2023-9-12 23:47:6.279","74.10198974609375",
"2023-9-12 23:47:7.201","58.779964447021484",
"2023-9-12 23:47:8.211","40.434898376464844",
"2023-9-12 23:47:9.218","39.655540466308594",
