"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-13 0:9:4.825","32.946022033691406",
"2023-9-13 0:9:5.833","33.020633697509766",
"2023-9-13 0:9:6.842","32.98722839355469",
"2023-9-13 0:9:7.852","32.98632049560547",
"2023-9-13 0:9:8.861","32.98438262939453",
"2023-9-13 0:9:9.862","32.970603942871094",
"2023-9-13 0:9:10.862","32.96491241455078",
"2023-9-13 0:9:11.861","32.95027160644531",
"2023-9-13 0:9:12.867","32.92820739746094",
"2023-9-13 0:9:13.869","32.93843460083008",
"2023-9-13 0:9:14.875","32.94911575317383",
"2023-9-13 0:9:15.870","32.943302154541016",
"2023-9-13 0:9:17.164","32.83317947387695",
"2023-9-13 0:9:19.149","32.93851852416992",
"2023-9-13 0:9:20.148","32.8878288269043",
"2023-9-13 0:9:21.195","32.986854553222656",
"2023-9-13 0:9:23.149","32.913028717041016",
"2023-9-13 0:9:24.148","32.90927505493164",
"2023-9-13 0:9:25.164","33.01770782470703",
"2023-9-13 0:9:27.149","32.98615264892578",
"2023-9-13 0:9:28.164","33.027687072753906",
"2023-9-13 0:9:30.148","32.79597854614258",
"2023-9-13 0:9:31.149","32.74627685546875",
"2023-9-13 0:9:32.289","32.93480682373047",
"2023-9-13 0:9:34.180","32.87302017211914",
"2023-9-13 0:9:36.149","32.869930267333984",
"2023-9-13 0:9:37.149","32.826416015625",
"2023-9-13 0:9:39.149","32.91859817504883",
"2023-9-13 0:9:40.148","32.881683349609375",
"2023-9-13 0:9:41.195","32.80228805541992",
"2023-9-13 0:9:43.149","32.800804138183594",
"2023-9-13 0:9:44.168","33.06501388549805",
"2023-9-13 0:9:45.174","33.077880859375",
"2023-9-13 0:9:46.181","33.08043670654297",
"2023-9-13 0:9:47.186","32.942726135253906",
"2023-9-13 0:9:48.200","32.958396911621094",
"2023-9-13 0:9:50.164","33.01564407348633",
"2023-9-13 0:9:51.211","33.067447662353516",
"2023-9-13 0:9:53.148","32.808311462402344",
"2023-9-13 0:9:54.180","32.74095916748047",
"2023-9-13 0:9:55.180","32.67550277709961",
"2023-9-13 0:9:57.180","32.69373321533203",
"2023-9-13 0:9:59.149","32.658016204833984",
"2023-9-13 0:10:0.164","32.65178680419922",
"2023-9-13 0:10:1.180","32.6212272644043",
"2023-9-13 0:10:3.149","32.54005813598633",
"2023-9-13 0:10:4.148","32.54834747314453",
"2023-9-13 0:10:5.180","32.529170989990234",
"2023-9-13 0:10:7.149","32.66379165649414",
"2023-9-13 0:10:8.164","32.55531692504883",
"2023-9-13 0:10:9.180","32.55965042114258",
"2023-9-13 0:10:11.149","32.55482482910156",
"2023-9-13 0:10:12.149","32.547481536865234",
"2023-9-13 0:10:13.180","32.54018020629883",
"2023-9-13 0:10:15.148","32.552886962890625",
"2023-9-13 0:10:16.148","32.52549743652344",
"2023-9-13 0:10:17.180","32.55795669555664",
"2023-9-13 0:10:19.164","32.6605339050293",
"2023-9-13 0:10:20.180","32.643043518066406",
"2023-9-13 0:10:22.180","32.5545768737793",
"2023-9-13 0:10:25.148","32.75127029418945",
"2023-9-13 0:10:29.149","32.9263916015625",
"2023-9-13 0:10:34.148","32.79981231689453",
"2023-9-13 0:10:37.164","32.79808044433594",
"2023-9-13 0:10:40.164","32.77123260498047",
"2023-9-13 0:10:43.149","32.76322937011719",
"2023-9-13 0:10:44.149","32.75654983520508",
"2023-9-13 0:10:47.164","32.76285934448242",
"2023-9-13 0:11:1.164","32.70425033569336",
"2023-9-13 0:11:14.127","33.14057159423828",
"2023-9-13 0:11:15.097","33.08534622192383",
"2023-9-13 0:11:16.149","32.816680908203125",
"2023-9-13 0:11:17.148","32.70379638671875",
"2023-9-13 0:11:18.180","32.69752883911133",
"2023-9-13 0:11:20.149","32.74970245361328",
"2023-9-13 0:11:21.164","32.74784469604492",
"2023-9-13 0:11:23.149","32.64572525024414",
"2023-9-13 0:11:24.164","32.73258590698242",
"2023-9-13 0:11:26.149","32.660945892333984",
"2023-9-13 0:11:27.148","32.64011764526367",
"2023-9-13 0:11:28.195","32.65810012817383",
"2023-9-13 0:11:31.445","32.7772102355957",
"2023-9-13 0:11:43.341","33.117435455322266",
"2023-9-13 0:11:44.297","33.02884292602539",
"2023-9-13 0:11:45.303","33.03053283691406",
"2023-9-13 0:11:46.311","32.94903564453125",
"2023-9-13 0:11:47.341","32.94309616088867",
"2023-9-13 0:11:49.180","32.746856689453125",
"2023-9-13 0:11:51.149","32.88032150268555",
"2023-9-13 0:11:52.180","32.75106430053711",
"2023-9-13 0:11:54.149","31.454761505126953",
"2023-9-13 0:11:55.164","31.43141746520996",
"2023-9-13 0:11:57.148","31.405805587768555",
"2023-9-13 0:12:19.165","31.466928482055664",
"2023-9-13 0:12:22.211","31.60154914855957",
"2023-9-13 0:12:28.758","31.624481201171875",
"2023-9-13 0:12:30.164","31.612272262573242",
"2023-9-13 0:12:34.163","31.727920532226562",
"2023-9-13 0:12:41.152","31.76565933227539",
"2023-9-13 0:12:43.379","32.08955001831055",
"2023-9-13 0:12:44.479","31.962722778320312",
"2023-9-13 0:12:45.345","31.96251678466797",
