"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-13 0:16:16.163","","0.26009076833724976",
"2023-9-13 0:16:17.178","","0.06659313291311264",
"2023-9-13 0:16:18.322","","0.07630153745412827",
"2023-9-13 0:16:19.338","","0.23583638668060303",
"2023-9-13 0:16:21.210","","0.09967599809169769",
"2023-9-13 0:16:23.147","","0.04731100797653198",
"2023-9-13 0:16:24.179","","0.14682167768478394",
"2023-9-13 0:16:26.241","","0.1863214373588562",
"2023-9-13 0:16:28.150","0.02000564895570278","0.31105926632881165",
"2023-9-13 0:16:29.176","","0.1173405796289444",
"2023-9-13 0:16:31.164","","0.07239937782287598",
"2023-9-13 0:16:32.178","","0.06043950468301773",
"2023-9-13 0:16:33.180","","0.11014159768819809",
