"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-12 23:54:17.208","","0.3981781005859375",
"2023-9-12 23:54:18.203","","0.39837732911109924",
"2023-9-12 23:54:19.208","","0.03094474971294403",
"2023-9-12 23:54:20.215","","0.27422553300857544",
"2023-9-12 23:54:21.241","","0.04585811123251915",
"2023-9-12 23:54:23.169","0.09098345786333084","0.14161799848079681",
"2023-9-12 23:54:24.168","","0.10226333886384964",
"2023-9-12 23:54:26.137","","0.057304829359054565",
"2023-9-12 23:54:27.200","0.016641708090901375","0.01534275058656931",
"2023-9-12 23:54:29.200","0.378235787153244","0.0993567705154419",
"2023-9-12 23:54:31.168","2.8236794471740723","2.3071658611297607",
"2023-9-12 23:54:35.151","0.020853590220212936","0.37937965989112854",
"2023-9-12 23:54:42.270","","0.08137398213148117",
"2023-9-12 23:54:43.304","","",
"2023-9-12 23:54:44.300","","",
"2023-9-12 23:54:45.305","","0.04384293779730797",
"2023-9-12 23:54:46.320","","",
