"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 13:52:11.155","0.12499605864286423","0.1642267405986786",
"2023-9-16 13:52:12.155","","0.8837651014328003",
"2023-9-16 13:52:13.202","0.059954576194286346","0.23676182329654694",
"2023-9-16 13:52:15.155","0.01678946241736412","0.22834999859333038",
"2023-9-16 13:52:19.186","","4.407032489776611",
"2023-9-16 13:52:21.732","","0.12993064522743225",
"2023-9-16 13:52:22.888","","0.08817394822835922",
"2023-9-16 13:52:23.868","","0.23598584532737732",
"2023-9-16 13:52:24.869","","0.42397454380989075",
"2023-9-16 13:52:25.866","0.4059138894081116","0.15724366903305054",
"2023-9-16 13:52:27.155","","0.10422229766845703",
"2023-9-16 13:52:29.293","","0.1260494738817215",
"2023-9-16 13:52:31.200","","0.2669995129108429",
"2023-9-16 13:52:32.189","","0.4176110327243805",
"2023-9-16 13:52:34.220","","0.2028743028640747",
"2023-9-16 13:52:35.282","","0.2492419183254242",
