"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 14:2:42.891","","",
"2023-9-16 14:2:43.910","","0.22059591114521027",
"2023-9-16 14:2:44.905","","0.04121490567922592",
"2023-9-16 14:2:45.907","","0.22283512353897095",
"2023-9-16 14:2:46.909","0.16115935146808624","0.15099714696407318",
"2023-9-16 14:2:47.921","","",
"2023-9-16 14:2:48.923","","0.04000174254179001",
"2023-9-16 14:2:49.930","","0.3140433728694916",
"2023-9-16 14:2:50.937","","0.08338739722967148",
"2023-9-16 14:2:51.937","","",
"2023-9-16 14:2:52.943","","0.18330100178718567",
"2023-9-16 14:2:53.947","","0.5260850787162781",
"2023-9-16 14:2:54.955","","",
"2023-9-16 14:2:55.967","","0.024195577949285507",
"2023-9-16 14:2:56.966","","0.2560652494430542",
"2023-9-16 14:2:57.971","","1.6208363771438599",
"2023-9-16 14:2:58.968","","0.07124821096658707",
"2023-9-16 14:2:59.975","","0.024038778617978096",
"2023-9-16 14:3:0.973","","0.03422528877854347",
"2023-9-16 14:3:1.970","","0.13141997158527374",
"2023-9-16 14:3:2.986","","",
"2023-9-16 14:3:3.980","","0.06265389174222946",
"2023-9-16 14:3:4.994","","0.290711909532547",
"2023-9-16 14:3:5.982","","0.09326080232858658",
"2023-9-16 14:3:7.003","0.15627352893352509","",
"2023-9-16 14:3:8.005","","",
"2023-9-16 14:3:9.016","","0.40321749448776245",
"2023-9-16 14:3:10.022","","",
"2023-9-16 14:3:11.013","","0.04307803511619568",
"2023-9-16 14:3:12.034","","0.015733562409877777",
"2023-9-16 14:3:13.134","","0.09313291311264038",
"2023-9-16 14:3:14.149","","0.36296507716178894",
"2023-9-16 14:3:16.149","0.03351948782801628","0.030519533902406693",
"2023-9-16 14:3:18.118","0.03589034453034401","0.05452874302864075",
"2023-9-16 14:3:19.134","","0.0504024513065815",
"2023-9-16 14:3:21.118","","0.07825728505849838",
"2023-9-16 14:3:22.118","","",
"2023-9-16 14:3:23.181","0.0629667118191719","0.2334446907043457",
"2023-9-16 14:3:25.243","0.03804846853017807","0.4968990683555603",
"2023-9-16 14:3:27.150","0.17615187168121338","0.1831444501876831",
"2023-9-16 14:3:28.910","","0.18380816280841827",
"2023-9-16 14:3:29.888","","0.16980579495429993",
