"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 14:8:8.654","","1.1916953325271606",
"2023-9-16 14:8:9.652","","0.30602556467056274",
"2023-9-16 14:8:10.657","0.048500653356313705","0.027818305417895317",
"2023-9-16 14:8:11.657","","0.19462554156780243",
"2023-9-16 14:8:12.669","","",
"2023-9-16 14:8:13.670","","",
"2023-9-16 14:8:14.675","","0.34382468461990356",
"2023-9-16 14:8:15.680","","0.18222790956497192",
"2023-9-16 14:8:16.687","","0.03953317552804947",
"2023-9-16 14:8:17.694","","0.07599096745252609",
"2023-9-16 14:8:18.694","","0.22281035780906677",
"2023-9-16 14:8:19.695","","0.06248040124773979",
"2023-9-16 14:8:20.702","","0.10193470120429993",
"2023-9-16 14:8:21.709","","0.04294748976826668",
"2023-9-16 14:8:22.707","","0.10305972397327423",
"2023-9-16 14:8:23.714","","",
"2023-9-16 14:8:24.710","","0.7160633206367493",
"2023-9-16 14:8:25.715","","0.12047348916530609",
"2023-9-16 14:8:26.719","0.3379802405834198","0.2945328950881958",
"2023-9-16 14:8:27.724","","",
"2023-9-16 14:8:28.732","","0.027581099420785904",
"2023-9-16 14:8:29.733","","0.08888180553913116",
"2023-9-16 14:8:30.734","","0.2465251088142395",
"2023-9-16 14:8:31.742","0.10585033893585205","",
"2023-9-16 14:8:32.750","","0.03375900536775589",
"2023-9-16 14:8:33.756","","0.13085415959358215",
"2023-9-16 14:8:36.655","","0.06281115859746933",
"2023-9-16 14:8:37.661","","0.11384156346321106",
"2023-9-16 14:8:38.661","0.17706400156021118","",
"2023-9-16 14:8:39.652","","0.13164794445037842",
"2023-9-16 14:8:40.663","","0.6979537010192871",
"2023-9-16 14:8:41.664","","0.028927283361554146",
"2023-9-16 14:8:42.663","","",
"2023-9-16 14:8:43.742","","0.03934868425130844",
"2023-9-16 14:8:44.684","","0.24871477484703064",
"2023-9-16 14:8:45.669","","0.035717256367206573",
"2023-9-16 14:8:48.676","0.03286060318350792","",
"2023-9-16 14:8:49.678","","0.11396156251430511",
"2023-9-16 14:8:50.685","","0.225068137049675",
"2023-9-16 14:8:52.118","","",
"2023-9-16 14:8:54.134","","0.05991656705737114",
"2023-9-16 14:8:55.118","","0.07860269397497177",
"2023-9-16 14:8:56.149","","0.38894084095954895",
"2023-9-16 14:8:58.118","","0.18891339004039764",
"2023-9-16 14:8:59.118","","0.03428402915596962",
"2023-9-16 14:9:0.150","","0.08490739017724991",
"2023-9-16 14:9:2.118","","0.07846245169639587",
"2023-9-16 14:9:3.134","","",
"2023-9-16 14:9:5.118","","0.07390077412128448",
"2023-9-16 14:9:6.134","","0.02030501887202263",
"2023-9-16 14:9:9.634","","0.08327677845954895",
"2023-9-16 14:9:11.118","","",
"2023-9-16 14:9:13.118","","0.16112889349460602",
"2023-9-16 14:9:15.118","","0.02865126170217991",
"2023-9-16 14:9:16.375","","0.0398038849234581",
"2023-9-16 14:9:17.329","","0.04388343170285225",
"2023-9-16 14:9:18.330","","",
"2023-9-16 14:9:19.328","","0.0607333779335022",
"2023-9-16 14:9:21.118","","0.13954050838947296",
"2023-9-16 14:9:22.118","","0.03580116480588913",
"2023-9-16 14:9:23.118","","0.060051459819078445",
"2023-9-16 14:9:26.165","0.15148775279521942","0.18461933732032776",
"2023-9-16 14:9:28.118","0.16438844799995422","0.20282170176506042",
"2023-9-16 14:9:30.134","","0.8926317691802979",
"2023-9-16 14:9:32.165","","0.5532195568084717",
"2023-9-16 14:9:34.163","","0.2527490258216858",
"2023-9-16 14:9:35.339","","0.2424994856119156",
"2023-9-16 14:9:36.174","","",
"2023-9-16 14:9:37.177","","0.03519277647137642",
"2023-9-16 14:9:38.178","","",
"2023-9-16 14:9:39.181","","0.018688654527068138",
"2023-9-16 14:9:40.206","","0.023452624678611755",
