"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 13:56:59.779","0.9748528003692627","0.22988760471343994",
"2023-9-16 13:57:0.776","","0.041227225214242935",
"2023-9-16 13:57:1.780","","0.7010321021080017",
"2023-9-16 13:57:2.792","","0.05489977076649666",
"2023-9-16 13:57:3.799","","0.33346953988075256",
"2023-9-16 13:57:4.802","","0.17683783173561096",
"2023-9-16 13:57:5.802","","0.22666728496551514",
"2023-9-16 13:57:6.814","0.16060364246368408","",
"2023-9-16 13:57:7.809","","",
"2023-9-16 13:57:8.814","","0.15636973083019257",
"2023-9-16 13:57:9.823","","0.05742649361491203",
"2023-9-16 13:57:10.823","","",
"2023-9-16 13:57:11.838","","0.4122193455696106",
"2023-9-16 13:57:12.836","","0.030012931674718857",
"2023-9-16 13:57:13.832","","0.1255272775888443",
"2023-9-16 13:57:14.836","","",
"2023-9-16 13:57:15.848","","0.1451176255941391",
"2023-9-16 13:57:16.869","","0.1598060578107834",
"2023-9-16 13:57:17.850","","0.5068675875663757",
"2023-9-16 13:57:18.861","","0.14599652588367462",
"2023-9-16 13:57:19.854","","0.3723061680793762",
"2023-9-16 13:57:20.865","","",
"2023-9-16 13:57:21.864","","",
"2023-9-16 13:57:22.870","","0.11379893869161606",
"2023-9-16 13:57:23.874","","0.08545424044132233",
"2023-9-16 13:57:24.884","","0.19724206626415253",
"2023-9-16 13:57:25.887","","",
"2023-9-16 13:57:26.894","0.07644462585449219","1.6705507040023804",
"2023-9-16 13:57:27.891","0.0173723753541708","0.030191022902727127",
"2023-9-16 13:57:28.899","","1.667931318283081",
"2023-9-16 13:57:29.915","","",
"2023-9-16 13:57:30.916","","",
"2023-9-16 13:57:31.931","","0.1911119669675827",
"2023-9-16 13:57:32.937","","0.18205642700195312",
"2023-9-16 13:57:33.921","","0.175700381398201",
"2023-9-16 13:57:34.925","","1.475131630897522",
"2023-9-16 13:57:35.932","","0.09970927983522415",
"2023-9-16 13:57:36.940","","",
"2023-9-16 13:57:37.962","","",
"2023-9-16 13:57:38.954","","0.36104094982147217",
"2023-9-16 13:57:39.957","","",
"2023-9-16 13:57:40.959","","",
"2023-9-16 13:57:41.998","","0.030345158651471138",
"2023-9-16 13:57:42.968","","0.26365384459495544",
"2023-9-16 13:57:43.980","","0.10481240600347519",
"2023-9-16 13:57:44.995","","0.09664064645767212",
"2023-9-16 13:57:45.981","0.14378909766674042","",
"2023-9-16 13:57:47.002","","0.04845258221030235",
"2023-9-16 13:57:47.992","0.01800849474966526","0.19901254773139954",
"2023-9-16 13:57:48.995","","0.1663556545972824",
"2023-9-16 13:57:50.118","","",
"2023-9-16 13:57:51.026","","0.49382948875427246",
"2023-9-16 13:57:52.020","","",
"2023-9-16 13:57:53.134","0.1546177864074707","0.2416144162416458",
"2023-9-16 13:57:54.134","","0.2813751995563507",
"2023-9-16 13:57:56.118","0.038096919655799866","0.08956807851791382",
"2023-9-16 13:57:57.134","","",
"2023-9-16 13:57:58.149","","0.021011406555771828",
"2023-9-16 13:57:59.337","","0.13417138159275055",
"2023-9-16 13:58:1.150","0.11533842235803604","0.06475961953401566",
"2023-9-16 13:58:3.118","","0.11395329982042313",
"2023-9-16 13:58:4.165","","0.42830297350883484",
"2023-9-16 13:58:5.436","","0.953541100025177",
"2023-9-16 13:58:9.869","","0.04320245236158371",
"2023-9-16 13:58:11.884","","0.21839506924152374",
