"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 14:10:47.637","","0.08799750357866287",
"2023-9-16 14:10:48.642","","0.3271621763706207",
"2023-9-16 14:10:49.648","","0.11833411455154419",
"2023-9-16 14:10:50.650","","0.16694165766239166",
"2023-9-16 14:10:51.652","","0.11861593276262283",
"2023-9-16 14:10:52.664","","0.04352080076932907",
"2023-9-16 14:10:53.668","","",
"2023-9-16 14:10:54.675","","0.22736893594264984",
"2023-9-16 14:10:55.677","","0.10938041657209396",
"2023-9-16 14:10:56.677","","0.04697239398956299",
"2023-9-16 14:10:57.680","0.016203340142965317","0.11831928789615631",
"2023-9-16 14:10:58.688","","0.8131687045097351",
"2023-9-16 14:10:59.690","","0.08420529216527939",
"2023-9-16 14:11:0.685","","",
"2023-9-16 14:11:1.691","","0.01981985755264759",
"2023-9-16 14:11:2.692","","0.09886816889047623",
"2023-9-16 14:11:3.695","","0.09704630076885223",
"2023-9-16 14:11:4.697","","0.019286269322037697",
"2023-9-16 14:11:5.699","","0.1837800294160843",
"2023-9-16 14:11:6.705","0.2131505161523819","0.19899415969848633",
"2023-9-16 14:11:7.704","","0.09486428648233414",
"2023-9-16 14:11:8.711","","",
"2023-9-16 14:11:9.717","","0.17643548548221588",
"2023-9-16 14:11:10.710","","0.01829732023179531",
"2023-9-16 14:11:11.720","","0.06345731765031815",
"2023-9-16 14:11:12.722","","",
"2023-9-16 14:11:13.729","","0.05347290262579918",
"2023-9-16 14:11:14.736","","0.6888545155525208",
"2023-9-16 14:11:15.742","","",
"2023-9-16 14:11:16.749","","0.020174778997898102",
"2023-9-16 14:11:17.756","","",
"2023-9-16 14:11:18.760","","0.0974549874663353",
"2023-9-16 14:11:19.761","","0.07215574383735657",
"2023-9-16 14:11:21.118","","0.012915430590510368",
"2023-9-16 14:11:22.149","","0.03816995024681091",
"2023-9-16 14:11:24.134","","0.08559200167655945",
"2023-9-16 14:11:25.134","0.1572025716304779","0.0470607727766037",
"2023-9-16 14:11:26.196","0.15239273011684418","0.048224594444036484",
"2023-9-16 14:11:28.118","0.13760055601596832","0.2539125382900238",
"2023-9-16 14:11:29.134","","0.1579604297876358",
"2023-9-16 14:11:31.353","","0.3622451424598694",
"2023-9-16 14:11:33.160","","0.31130173802375793",
"2023-9-16 14:11:33.965","","1.49220871925354",
"2023-9-16 14:11:34.965","","0.0613538958132267",
"2023-9-16 14:11:35.986","","0.06263614445924759",
