"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-16 13:47:50.532","32.884239196777344",
"2023-9-16 13:47:51.439","33.07651901245117",
"2023-9-16 13:47:52.432","33.140323638916016",
"2023-9-16 13:47:53.431","33.15962600708008",
"2023-9-16 13:47:54.442","33.15843200683594",
"2023-9-16 13:47:55.437","33.145729064941406",
"2023-9-16 13:47:57.117","32.975059509277344",
"2023-9-16 13:47:59.133","32.95682907104492",
"2023-9-16 13:48:0.148","33.044227600097656",
"2023-9-16 13:48:2.117","32.98388671875",
"2023-9-16 13:48:3.133","32.98788833618164",
"2023-9-16 13:48:5.164","33.14902877807617",
"2023-9-16 13:48:6.133","33.187137603759766",
"2023-9-16 13:48:10.292","33.561676025390625",
"2023-9-16 13:48:11.250","33.4404182434082",
"2023-9-16 13:48:13.133","33.22062683105469",
"2023-9-16 13:48:15.164","33.414764404296875",
"2023-9-16 13:48:16.133","33.41039276123047",
"2023-9-16 13:48:18.117","33.45390319824219",
"2023-9-16 13:48:19.202","33.4496955871582",
"2023-9-16 13:48:21.108","33.39051055908203",
"2023-9-16 13:48:22.135","33.727928161621094",
"2023-9-16 13:48:23.181","33.90544509887695",
"2023-9-16 13:48:24.074","33.82543182373047",
"2023-9-16 13:48:25.091","33.84910583496094",
"2023-9-16 13:48:26.097","33.83244323730469",
"2023-9-16 13:48:27.083","33.83553695678711",
"2023-9-16 13:48:28.094","33.77680206298828",
"2023-9-16 13:48:29.093","33.88808059692383",
"2023-9-16 13:48:30.106","33.77226638793945",
"2023-9-16 13:48:31.108","33.820770263671875",
"2023-9-16 13:48:32.115","33.77622604370117",
"2023-9-16 13:48:33.115","33.68466567993164",
