"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-16 13:49:57.495","33.918434143066406",
"2023-9-16 13:49:58.527","33.86638641357422",
"2023-9-16 13:50:0.522","33.72310256958008",
"2023-9-16 13:50:1.525","33.735023498535156",
"2023-9-16 13:50:2.516","33.66610336303711",
"2023-9-16 13:50:3.529","33.803775787353516",
"2023-9-16 13:50:4.528","33.78571319580078",
"2023-9-16 13:50:5.541","33.794166564941406",
"2023-9-16 13:50:6.548","33.84035873413086",
"2023-9-16 13:50:7.543","33.84782409667969",
"2023-9-16 13:50:8.545","34.05738830566406",
"2023-9-16 13:50:9.551","34.116119384765625",
"2023-9-16 13:50:10.553","34.31429672241211",
"2023-9-16 13:50:11.553","34.38078308105469",
"2023-9-16 13:50:12.566","34.48900604248047",
"2023-9-16 13:50:13.586","34.545963287353516",
"2023-9-16 13:50:14.571","34.42800521850586",
"2023-9-16 13:50:15.577","33.75617980957031",
"2023-9-16 13:50:16.577","33.72264862060547",
"2023-9-16 13:50:17.573","33.71906280517578",
"2023-9-16 13:50:18.578","33.70697784423828",
"2023-9-16 13:50:19.577","33.69580078125",
"2023-9-16 13:50:20.584","33.706687927246094",
"2023-9-16 13:50:21.588","33.701080322265625",
"2023-9-16 13:50:22.594","33.749664306640625",
"2023-9-16 13:50:23.604","33.718936920166016",
"2023-9-16 13:50:24.596","33.56324005126953",
"2023-9-16 13:50:25.601","33.57260513305664",
"2023-9-16 13:50:26.608","33.4019775390625",
"2023-9-16 13:50:27.606","33.370262145996094",
"2023-9-16 13:50:28.610","33.35838317871094",
"2023-9-16 13:50:29.625","33.3860969543457",
"2023-9-16 13:50:30.628","33.37982940673828",
"2023-9-16 13:50:31.630","33.31309509277344",
"2023-9-16 13:50:32.626","33.30138397216797",
"2023-9-16 13:50:33.632","33.312767028808594",
"2023-9-16 13:50:34.642","33.32307815551758",
"2023-9-16 13:50:35.642","33.329097747802734",
"2023-9-16 13:50:36.647","33.33635711669922",
"2023-9-16 13:50:37.652","33.33186340332031",
"2023-9-16 13:50:38.659","33.33029556274414",
"2023-9-16 13:50:39.746","33.36188888549805",
"2023-9-16 13:50:43.611","33.35809326171875",
"2023-9-16 13:50:45.126","33.30121612548828",
"2023-9-16 13:50:47.126","33.36712646484375",
"2023-9-16 13:50:49.126","33.3648567199707",
"2023-9-16 13:50:51.158","33.4724235534668",
"2023-9-16 13:50:53.182","33.6011848449707",
"2023-9-16 13:50:54.282","33.78125762939453",
"2023-9-16 13:50:58.313","34.44087600708008",
"2023-9-16 13:51:1.330","33.70895767211914",
