"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-16 14:40:6.146","32.21290969848633",
"2023-9-16 14:40:8.135","32.238895416259766",
"2023-9-16 14:40:9.151","32.355079650878906",
"2023-9-16 14:40:11.123","32.01151657104492",
"2023-9-16 14:40:12.152","32.43418502807617",
"2023-9-16 14:40:13.154","32.438926696777344",
"2023-9-16 14:40:14.141","32.41702651977539",
"2023-9-16 14:40:15.165","32.286075592041016",
"2023-9-16 14:40:16.167","32.28327178955078",
"2023-9-16 14:40:17.157","32.193153381347656",
"2023-9-16 14:40:19.189","32.20771408081055",
"2023-9-16 14:40:21.319","32.34522247314453",
"2023-9-16 14:40:22.353","32.412532806396484",
"2023-9-16 14:40:23.395","32.38972473144531",
"2023-9-16 14:40:24.334","32.360069274902344",
"2023-9-16 14:40:25.352","32.35524368286133",
"2023-9-16 14:40:26.347","32.26850891113281",
"2023-9-16 14:40:27.348","32.157188415527344",
"2023-9-16 14:40:28.348","32.12856674194336",
"2023-9-16 14:40:29.364","32.11054229736328",
"2023-9-16 14:40:30.358","32.083072662353516",
