"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-16 14:51:0.611","33.32295227050781",
"2023-9-16 14:51:1.616","33.3997917175293",
"2023-9-16 14:51:2.609","33.444087982177734",
"2023-9-16 14:51:3.622","33.44004440307617",
"2023-9-16 14:51:4.628","33.42362976074219",
"2023-9-16 14:51:5.652","33.41422653198242",
"2023-9-16 14:51:6.629","33.48685836791992",
"2023-9-16 14:51:8.155","33.39542007446289",
"2023-9-16 14:51:10.154","33.52723693847656",
"2023-9-16 14:51:12.186","33.1544303894043",
"2023-9-16 14:51:14.132","33.16729736328125",
"2023-9-16 14:51:15.141","33.07676696777344",
"2023-9-16 14:51:16.696","33.11615753173828",
"2023-9-16 14:51:18.180","33.09379959106445",
"2023-9-16 14:51:20.149","32.90180969238281",
"2023-9-16 14:51:22.118","32.84307861328125",
"2023-9-16 14:51:23.139","33.12390899658203",
"2023-9-16 14:51:24.145","33.1465950012207",
"2023-9-16 14:51:25.144","33.119537353515625",
"2023-9-16 14:51:26.154","33.11318588256836",
"2023-9-16 14:51:27.155","33.134674072265625",
"2023-9-16 14:51:28.166","33.1528205871582",
"2023-9-16 14:51:29.166","33.147212982177734",
"2023-9-16 14:51:30.163","33.1211051940918",
"2023-9-16 14:51:31.216","33.41356658935547",
"2023-9-16 14:51:32.182","33.407958984375",
"2023-9-16 14:51:33.206","33.379539489746094",
"2023-9-16 14:51:34.184","33.092315673828125",
"2023-9-16 14:51:35.225","34.587703704833984",
"2023-9-16 14:51:36.221","34.57879638671875",
