"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-16 15:6:0.395","33.06105422973633",
"2023-9-16 15:6:1.301","33.27119064331055",
"2023-9-16 15:6:2.312","33.428993225097656",
"2023-9-16 15:6:3.319","33.44384002685547",
"2023-9-16 15:6:4.319","33.567779541015625",
"2023-9-16 15:6:5.324","33.558414459228516",
"2023-9-16 15:6:6.328","33.54554748535156",
"2023-9-16 15:6:7.335","33.50578689575195",
"2023-9-16 15:6:8.339","33.50306701660156",
"2023-9-16 15:6:9.343","33.5799446105957",
"2023-9-16 15:6:10.353","33.59339141845703",
"2023-9-16 15:6:11.356","33.59091567993164",
"2023-9-16 15:6:12.366","33.592193603515625",
"2023-9-16 15:6:13.366","33.7269401550293",
"2023-9-16 15:6:14.374","33.643131256103516",
"2023-9-16 15:6:15.379","33.65162658691406",
"2023-9-16 15:6:16.386","33.6473388671875",
"2023-9-16 15:6:17.391","33.645687103271484",
"2023-9-16 15:6:18.395","33.61219787597656",
"2023-9-16 15:6:20.121","33.435550689697266",
"2023-9-16 15:6:21.125","33.382015228271484",
"2023-9-16 15:6:22.128","33.27412033081055",
"2023-9-16 15:6:23.196","33.34114074707031",
"2023-9-16 15:6:25.290","33.37368392944336",
"2023-9-16 15:6:27.152","33.3587532043457",
"2023-9-16 15:6:28.151","33.33808898925781",
"2023-9-16 15:6:30.128","33.141395568847656",
"2023-9-16 15:6:32.136","33.19163131713867",
"2023-9-16 15:6:33.142","33.191715240478516",
"2023-9-16 15:6:34.152","33.43897247314453",
"2023-9-16 15:6:35.162","33.426395416259766",
"2023-9-16 15:6:36.157","33.43526077270508",
"2023-9-16 15:6:37.157","33.249210357666016",
"2023-9-16 15:6:38.160","33.2483024597168",
"2023-9-16 15:6:39.240","33.18124008178711",
"2023-9-16 15:6:40.167","33.17847442626953",
"2023-9-16 15:6:41.173","33.170597076416016",
"2023-9-16 15:6:42.172","33.153648376464844",
