"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-18 2:38:36.960","28.004899978637695",
"2023-9-18 2:38:37.966","28.073530197143555",
"2023-9-18 2:38:38.960","27.936723709106445",
"2023-9-18 2:38:39.966","27.986257553100586",
"2023-9-18 2:38:40.969","27.990795135498047",
"2023-9-18 2:38:41.988","28.065074920654297",
"2023-9-18 2:38:42.991","28.089738845825195",
"2023-9-18 2:38:43.993","28.099018096923828",
"2023-9-18 2:38:45.001","28.09604835510254",
"2023-9-18 2:38:45.997","28.099761962890625",
"2023-9-18 2:38:47.002","28.11572265625",
"2023-9-18 2:38:48.023","28.202829360961914",
"2023-9-18 2:38:49.011","28.100008010864258",
"2023-9-18 2:38:50.007","28.02486228942871",
"2023-9-18 2:38:51.009","28.020490646362305",
"2023-9-18 2:38:52.014","28.107763290405273",
"2023-9-18 2:38:53.033","28.104999542236328",
"2023-9-18 2:38:54.023","28.03438949584961",
"2023-9-18 2:38:55.026","28.106979370117188",
"2023-9-18 2:38:56.037","28.08483123779297",
"2023-9-18 2:38:57.037","28.07431411743164",
"2023-9-18 2:38:58.045","28.036163330078125",
"2023-9-18 2:38:59.045","28.062105178833008",
"2023-9-18 2:39:0.051","28.077077865600586",
"2023-9-18 2:39:1.054","28.0706844329834",
"2023-9-18 2:39:2.058","28.08544921875",
"2023-9-18 2:39:3.068","28.099925994873047",
"2023-9-18 2:39:4.060","28.016942977905273",
"2023-9-18 2:39:5.066","28.005929946899414",
"2023-9-18 2:39:6.075","28.0732421875",
"2023-9-18 2:39:7.063","27.95359230041504",
"2023-9-18 2:39:8.092","28.093822479248047",
"2023-9-18 2:39:9.086","28.066600799560547",
"2023-9-18 2:39:10.101","28.07386016845703",
"2023-9-18 2:39:11.087","28.36116600036621",
"2023-9-18 2:39:12.088","28.403194427490234",
"2023-9-18 2:39:13.112","28.47161865234375",
"2023-9-18 2:39:14.131","28.5666446685791",
