"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 11:51:2.693","0.05753973871469498","0.3780021667480469",
"2023-9-16 11:51:3.691","","0.2581842541694641",
"2023-9-16 11:51:4.694","","0.20965853333473206",
"2023-9-16 11:51:5.699","","0.12572194635868073",
"2023-9-16 11:51:6.709","","0.31963256001472473",
"2023-9-16 11:51:7.711","","0.22400090098381042",
"2023-9-16 11:51:8.709","","0.06283095479011536",
"2023-9-16 11:51:9.718","","0.17566367983818054",
"2023-9-16 11:51:10.721","","0.09418796002864838",
"2023-9-16 11:51:12.186","","0.04422181844711304",
"2023-9-16 11:51:14.186","","0.19682632386684418",
"2023-9-16 11:51:16.155","0.08800782263278961","1.0419939756393433",
"2023-9-16 11:51:17.233","","1.6023226976394653",
"2023-9-16 11:51:19.242","","0.47754716873168945",
"2023-9-16 11:51:20.252","","0.8525738716125488",
"2023-9-16 11:51:21.259","","0.7096784710884094",
"2023-9-16 11:51:22.289","","1.358398199081421",
"2023-9-16 11:51:23.262","","0.1920318305492401",
