"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-16 12:56:3.237","100.00070190429688",
"2023-9-16 12:56:4.224","42.8610725402832",
"2023-9-16 12:56:5.226","36.896629333496094",
"2023-9-16 12:56:7.245","46.906578063964844",
"2023-9-16 12:56:8.232","33.1418571472168",
"2023-9-16 12:56:9.255","31.804344177246094",
"2023-9-16 12:56:10.248","31.29863929748535",
"2023-9-16 12:56:11.255","33.51118087768555",
"2023-9-16 12:56:12.247","34.48785400390625",
"2023-9-16 12:56:13.262","35.74673843383789",
"2023-9-16 12:56:15.155","23.507587432861328",
"2023-9-16 12:56:16.139","25.909931182861328",
"2023-9-16 12:56:17.155","25.593833923339844",
"2023-9-16 12:56:18.233","44.53893280029297",
"2023-9-16 12:56:20.139","37.0923957824707",
"2023-9-16 12:56:21.202","59.37400436401367",
"2023-9-16 12:56:23.170","57.25269317626953",
"2023-9-16 12:56:25.139","53.66511535644531",
"2023-9-16 12:56:26.186","56.259822845458984",
"2023-9-16 12:56:27.405","84.7184829711914",
"2023-9-16 12:56:30.040","41.99553298950195",
"2023-9-16 12:56:31.059","47.09548568725586",
"2023-9-16 12:56:32.035","43.67925262451172",
"2023-9-16 12:56:33.038","42.33638381958008",
"2023-9-16 12:56:34.045","39.51558303833008",
"2023-9-16 12:56:35.073","67.52557373046875",
"2023-9-16 12:56:36.050","34.26194381713867",
"2023-9-16 12:56:37.067","35.849796295166016",
"2023-9-16 12:57:10.627","35.85985565185547",
"2023-9-16 12:57:11.625","33.7360725402832",
"2023-9-16 12:57:12.699","54.178855895996094",
"2023-9-16 12:57:14.155","39.638607025146484",
"2023-9-16 12:57:15.155","19.52341079711914",
"2023-9-16 12:57:17.139","24.665616989135742",
"2023-9-16 12:57:18.155","43.63323211669922",
"2023-9-16 12:57:19.182","70.78103637695312",
"2023-9-16 12:57:20.167","61.45896530151367",
"2023-9-16 12:57:21.225","72.10725402832031",
"2023-9-16 12:57:22.199","77.48653411865234",
"2023-9-16 12:57:23.202","56.88823318481445",
"2023-9-16 12:57:24.199","45.277626037597656",
"2023-9-16 12:57:25.201","51.18622589111328",
"2023-9-16 12:57:26.465","66.8122787475586",
"2023-9-16 12:57:27.200","56.693382263183594",
