"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-16 11:47:52.558","99.99996185302734",
"2023-9-16 11:47:53.609","86.562744140625",
"2023-9-16 11:47:54.592","75.77670288085938",
"2023-9-16 11:47:55.545","46.703216552734375",
"2023-9-16 11:47:56.538","35.429046630859375",
"2023-9-16 11:47:57.543","33.52370071411133",
"2023-9-16 11:47:58.543","54.349281311035156",
"2023-9-16 11:47:59.548","31.764047622680664",
"2023-9-16 11:48:0.559","33.65205001831055",
"2023-9-16 11:48:2.171","19.619037628173828",
"2023-9-16 11:48:4.139","39.139381408691406",
"2023-9-16 11:48:5.139","7.32610559463501",
"2023-9-16 11:48:7.155","20.60342788696289",
"2023-9-16 11:48:8.452","58.87993621826172",
"2023-9-16 11:48:10.140","77.80628204345703",
"2023-9-16 11:48:11.218","51.89408493041992",
"2023-9-16 11:48:13.139","52.55366134643555",
"2023-9-16 11:48:14.186","24.706432342529297",
"2023-9-16 11:48:16.139","15.067768096923828",
"2023-9-16 11:48:17.190","32.65158462524414",
"2023-9-16 11:48:18.156","40.16179656982422",
"2023-9-16 11:48:19.178","32.99837112426758",
"2023-9-16 11:48:20.171","34.34210968017578",
"2023-9-16 11:48:21.208","69.6300048828125",
