"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-16 18:26:25.995","35.63868713378906",
"2023-9-16 18:26:26.989","35.56906509399414",
"2023-9-16 18:26:27.987","35.58218002319336",
"2023-9-16 18:26:28.984","35.5445671081543",
"2023-9-16 18:26:29.992","35.67757797241211",
"2023-9-16 18:26:30.998","35.56399154663086",
"2023-9-16 18:26:32.004","35.54093551635742",
"2023-9-16 18:26:33.008","35.579830169677734",
"2023-9-16 18:26:34.007","35.4854621887207",
"2023-9-16 18:26:35.009","35.478370666503906",
"2023-9-16 18:26:36.007","35.47028732299805",
"2023-9-16 18:26:37.011","35.467193603515625",
"2023-9-16 18:26:38.012","35.41926574707031",
"2023-9-16 18:26:39.021","35.46546173095703",
"2023-9-16 18:26:40.029","35.45230484008789",
"2023-9-16 18:26:41.028","35.45424270629883",
"2023-9-16 18:26:42.029","35.44438552856445",
"2023-9-16 18:26:43.033","35.45943832397461",
"2023-9-16 18:26:44.035","35.44508743286133",
"2023-9-16 18:26:45.036","35.43869400024414",
"2023-9-16 18:26:46.043","35.37249755859375",
"2023-9-16 18:26:47.041","35.38973617553711",
"2023-9-16 18:26:48.047","35.403221130371094",
"2023-9-16 18:26:49.048","35.27825164794922",
"2023-9-16 18:26:50.045","35.2721061706543",
"2023-9-16 18:26:51.050","35.27388000488281",
"2023-9-16 18:26:52.057","35.27845764160156",
"2023-9-16 18:26:53.056","35.26456069946289",
"2023-9-16 18:26:54.061","35.2478141784668",
"2023-9-16 18:26:55.066","35.30489730834961",
"2023-9-16 18:26:56.069","35.23820495605469",
"2023-9-16 18:26:57.077","35.203147888183594",
"2023-9-16 18:26:58.080","35.26200485229492",
"2023-9-16 18:26:59.081","35.20785140991211",
"2023-9-16 18:27:0.083","35.190940856933594",
"2023-9-16 18:27:1.084","35.13319778442383",
"2023-9-16 18:27:2.088","35.1174430847168",
"2023-9-16 18:27:3.089","35.12371063232422",
"2023-9-16 18:27:4.101","35.14623260498047",
"2023-9-16 18:27:5.098","35.23531723022461",
"2023-9-16 18:27:6.103","35.21098327636719",
"2023-9-16 18:27:7.120","35.17159652709961",
"2023-9-16 18:27:8.104","35.089603424072266",
"2023-9-16 18:27:9.106","35.095584869384766",
"2023-9-16 18:27:10.114","35.05751419067383",
"2023-9-16 18:27:11.118","35.13142395019531",
"2023-9-16 18:27:12.163","35.11777114868164",
"2023-9-16 18:27:13.163","35.090057373046875",
"2023-9-16 18:27:15.178","35.19993209838867",
"2023-9-16 18:27:17.163","35.181949615478516",
"2023-9-16 18:27:18.163","35.24921798706055",
"2023-9-16 18:27:19.219","35.596656799316406",
"2023-9-16 18:27:20.373","35.54749298095703",
"2023-9-16 18:27:21.186","35.48682403564453",
"2023-9-16 18:27:22.225","35.45147705078125",
