"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-16 18:15:51.649","35.838924407958984",
"2023-9-16 18:15:52.655","35.882850646972656",
"2023-9-16 18:15:53.652","35.881778717041016",
"2023-9-16 18:15:54.669","35.857730865478516",
"2023-9-16 18:15:55.661","35.8489875793457",
"2023-9-16 18:15:56.671","35.818302154541016",
"2023-9-16 18:15:57.664","35.693416595458984",
"2023-9-16 18:15:58.671","35.63526153564453",
"2023-9-16 18:15:59.666","35.63154983520508",
"2023-9-16 18:16:0.671","35.64639663696289",
"2023-9-16 18:16:1.674","35.607627868652344",
"2023-9-16 18:16:2.675","35.563289642333984",
"2023-9-16 18:16:3.679","35.50530242919922",
"2023-9-16 18:16:4.681","35.57743835449219",
"2023-9-16 18:16:5.686","35.58811950683594",
"2023-9-16 18:16:6.688","35.560157775878906",
"2023-9-16 18:16:7.694","35.54332733154297",
"2023-9-16 18:16:9.178","35.46867752075195",
"2023-9-16 18:16:10.179","35.48682403564453",
"2023-9-16 18:16:11.241","35.34309005737305",
"2023-9-16 18:16:13.194","35.236351013183594",
"2023-9-16 18:16:15.194","35.21106719970703",
"2023-9-16 18:16:17.163","35.21473693847656",
"2023-9-16 18:16:18.163","35.19539260864258",
"2023-9-16 18:16:19.241","35.44463348388672",
"2023-9-16 18:16:21.194","35.533016204833984",
"2023-9-16 18:16:23.194","35.82341766357422",
"2023-9-16 18:16:25.115","35.788360595703125",
"2023-9-16 18:16:26.126","35.77145004272461",
"2023-9-16 18:16:27.108","35.7203483581543",
"2023-9-16 18:16:28.112","35.601524353027344",
"2023-9-16 18:16:29.118","35.57273483276367",
"2023-9-16 18:16:30.118","35.44628143310547",
"2023-9-16 18:16:31.145","35.47960662841797",
