"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 18:15:51.931","0.5049618482589722","0.6633689999580383",
"2023-9-16 18:15:52.932","","0.1362578570842743",
"2023-9-16 18:15:53.936","","0.18937338888645172",
"2023-9-16 18:15:54.957","","0.4344005584716797",
"2023-9-16 18:15:55.946","0.02212340198457241","0.34690991044044495",
"2023-9-16 18:15:56.948","0.05434281378984451","0.3026643991470337",
"2023-9-16 18:15:57.955","","",
"2023-9-16 18:15:58.958","0.03430670127272606","0.17777472734451294",
"2023-9-16 18:15:59.964","","0.12214232981204987",
"2023-9-16 18:16:0.981","","0.12660977244377136",
"2023-9-16 18:16:1.977","","",
"2023-9-16 18:16:2.975","","0.35674503445625305",
"2023-9-16 18:16:3.986","","0.34764373302459717",
"2023-9-16 18:16:4.990","","0.10093915462493896",
"2023-9-16 18:16:5.996","","0.10312864929437637",
"2023-9-16 18:16:7.003","","0.23157693445682526",
"2023-9-16 18:16:8.178","","0.06710080802440643",
"2023-9-16 18:16:9.210","0.02861037291586399","0.04021153226494789",
"2023-9-16 18:16:11.178","0.13364240527153015","0.8674360513687134",
"2023-9-16 18:16:13.179","0.012343289330601692","0.060016680508852005",
"2023-9-16 18:16:15.163","0.030389156192541122","0.08820918947458267",
"2023-9-16 18:16:16.163","0.6606727838516235","0.1329565942287445",
"2023-9-16 18:16:17.163","","",
"2023-9-16 18:16:19.178","6.148400783538818","0.10031285881996155",
"2023-9-16 18:16:20.178","0.015144607052206993","0.21143431961536407",
"2023-9-16 18:16:21.225","0.03308174014091492","0.49338972568511963",
"2023-9-16 18:16:23.177","0.008849657140672207","0.5613716244697571",
"2023-9-16 18:16:25.092","0.1361558437347412","0.9324025511741638",
"2023-9-16 18:16:26.147","0.015633875504136086","0.5157377123832703",
"2023-9-16 18:16:27.125","","0.3524826169013977",
"2023-9-16 18:16:28.141","","0.16194544732570648",
"2023-9-16 18:16:29.144","","0.3727889060974121",
"2023-9-16 18:16:30.136","0.3530731201171875","0.05168593302369118",
"2023-9-16 18:16:31.162","","0.020245300605893135",
