"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-16 18:26:26.460","3.6506643295288086","0.5170972943305969",
"2023-9-16 18:26:27.452","0.018096156418323517","0.05053818225860596",
"2023-9-16 18:26:28.451","","0.19123654067516327",
"2023-9-16 18:26:29.458","","0.06165829300880432",
"2023-9-16 18:26:30.464","0.06888318061828613","0.3661353588104248",
"2023-9-16 18:26:31.468","","0.01792764849960804",
"2023-9-16 18:26:32.475","","0.24680159986019135",
"2023-9-16 18:26:33.475","","0.1464213728904724",
"2023-9-16 18:26:34.473","","0.15796294808387756",
"2023-9-16 18:26:35.483","","0.042362626641988754",
"2023-9-16 18:26:36.486","","0.04107588529586792",
"2023-9-16 18:26:37.484","","0.0705655887722969",
"2023-9-16 18:26:38.486","","",
"2023-9-16 18:26:39.492","","0.11359556019306183",
"2023-9-16 18:26:40.501","","0.17785479128360748",
"2023-9-16 18:26:41.502","","0.07043129205703735",
"2023-9-16 18:26:42.501","","0.12142547965049744",
"2023-9-16 18:26:43.507","","0.02681417018175125",
"2023-9-16 18:26:44.510","","",
"2023-9-16 18:26:45.510","","0.04328608140349388",
"2023-9-16 18:26:46.517","","",
"2023-9-16 18:26:47.527","","0.16627955436706543",
"2023-9-16 18:26:48.529","","0.25442084670066833",
"2023-9-16 18:26:49.537","","1.1692651510238647",
"2023-9-16 18:26:50.542","0.1606733351945877","0.13960909843444824",
"2023-9-16 18:26:51.553","","",
"2023-9-16 18:26:52.557","","0.07857932150363922",
"2023-9-16 18:26:53.558","","0.021264443174004555",
"2023-9-16 18:26:54.559","","0.2072291225194931",
"2023-9-16 18:26:55.562","","0.15700502693653107",
"2023-9-16 18:26:56.560","0.16099537909030914","0.07897470146417618",
"2023-9-16 18:26:57.565","","0.12725256383419037",
"2023-9-16 18:26:58.566","","0.15253330767154694",
"2023-9-16 18:26:59.565","","0.13820035755634308",
"2023-9-16 18:27:0.576","","0.16161495447158813",
"2023-9-16 18:27:1.583","","",
"2023-9-16 18:27:2.587","","0.1364017277956009",
"2023-9-16 18:27:3.591","","",
"2023-9-16 18:27:4.598","","0.04335058107972145",
"2023-9-16 18:27:5.602","","",
"2023-9-16 18:27:6.600","","0.3330957591533661",
"2023-9-16 18:27:7.601","","0.228164941072464",
"2023-9-16 18:27:8.607","","0.0961388573050499",
"2023-9-16 18:27:9.608","0.01780644990503788","",
"2023-9-16 18:27:10.629","0.14302566647529602","0.17877963185310364",
"2023-9-16 18:27:11.624","","",
"2023-9-16 18:27:13.163","","0.05697967857122421",
"2023-9-16 18:27:14.163","","0.018885010853409767",
"2023-9-16 18:27:15.225","","0.05690476670861244",
"2023-9-16 18:27:17.241","","0.15687331557273865",
"2023-9-16 18:27:19.190","","0.05615529045462608",
"2023-9-16 18:27:20.150","","0.8932428359985352",
"2023-9-16 18:27:21.148","0.05732019245624542","0.13582110404968262",
"2023-9-16 18:27:22.162","0.09746604412794113","0.08974439650774002",
