"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-18 0:13:47.362","34.432376861572266",
"2023-9-18 0:13:48.357","34.38461685180664",
"2023-9-18 0:13:49.363","34.404537200927734",
"2023-9-18 0:13:50.368","34.372779846191406",
"2023-9-18 0:13:51.377","34.248512268066406",
"2023-9-18 0:13:52.387","34.27305221557617",
"2023-9-18 0:13:53.390","34.22471237182617",
"2023-9-18 0:13:54.433","34.31520462036133",
"2023-9-18 0:13:56.602","34.38449478149414",
"2023-9-18 0:13:57.181","34.35079574584961",
"2023-9-18 0:13:58.181","34.342342376708984",
"2023-9-18 0:13:59.181","34.42845916748047",
"2023-9-18 0:14:0.212","34.139461517333984",
"2023-9-18 0:14:2.196","34.664459228515625",
"2023-9-18 0:14:4.181","34.313720703125",
"2023-9-18 0:14:5.196","34.25824737548828",
"2023-9-18 0:14:7.181","34.02336120605469",
"2023-9-18 0:14:8.181","34.0048828125",
"2023-9-18 0:14:9.180","34.015811920166016",
"2023-9-18 0:14:11.180","34.06340789794922",
"2023-9-18 0:14:13.192","34.17212677001953",
"2023-9-18 0:14:14.191","34.22178649902344",
"2023-9-18 0:14:15.270","35.1114616394043",
"2023-9-18 0:14:17.209","35.10007858276367",
"2023-9-18 0:14:18.560","35.306053161621094",
"2023-9-18 0:14:19.551","35.27524185180664",
"2023-9-18 0:14:20.537","35.3157844543457",
"2023-9-18 0:14:21.570","35.328941345214844",
