"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-18 0:29:35.058","0.06741752475500107","0.32951420545578003",
"2023-9-18 0:29:36.060","","",
"2023-9-18 0:29:37.058","0.13581691682338715","0.34601548314094543",
"2023-9-18 0:29:38.072","","0.4084988534450531",
"2023-9-18 0:29:39.071","","0.2671818733215332",
"2023-9-18 0:29:40.071","","0.016888277605175972",
"2023-9-18 0:29:41.077","","0.1500510722398758",
"2023-9-18 0:29:42.084","","",
"2023-9-18 0:29:43.086","","0.27420681715011597",
"2023-9-18 0:29:44.092","","0.1232721284031868",
"2023-9-18 0:29:45.093","","0.11868387460708618",
"2023-9-18 0:29:46.090","","",
"2023-9-18 0:29:47.099","","0.2600979804992676",
"2023-9-18 0:29:48.107","","0.07140209525823593",
"2023-9-18 0:29:49.108","","0.1741005778312683",
"2023-9-18 0:29:50.110","","0.6944261193275452",
"2023-9-18 0:29:51.116","","0.06600165367126465",
"2023-9-18 0:29:52.123","","",
"2023-9-18 0:29:53.125","0.11636471003293991","0.03633715957403183",
"2023-9-18 0:29:54.187","0.04914692044258118","0.7531654834747314",
"2023-9-18 0:29:56.171","","0.04790910333395004",
"2023-9-18 0:29:58.171","0.03020583651959896","0.2302895039319992",
"2023-9-18 0:29:59.202","0.017445748671889305","0.04498656466603279",
"2023-9-18 0:30:2.187","","0.09849762171506882",
"2023-9-18 0:30:3.187","0.01695103570818901","",
"2023-9-18 0:30:4.280","5.8712005615234375","0.13239671289920807",
"2023-9-18 0:30:7.009","0.04372429475188255","0.7611032724380493",
"2023-9-18 0:30:9.192","","0.036905549466609955",
"2023-9-18 0:30:10.231","0.027589421719312668","",
"2023-9-18 0:30:11.252","","",
"2023-9-18 0:30:12.237","","",
"2023-9-18 0:30:13.207","","0.11851473897695541",
"2023-9-18 0:30:14.238","","0.017312869429588318",
