"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-11 16:50:17.226","32.13838195800781",
"2023-9-11 16:50:18.226","32.049461364746094",
"2023-9-11 16:50:19.228","32.07045364379883",
"2023-9-11 16:50:20.283","32.15153884887695",
"2023-9-11 16:50:21.240","32.124977111816406",
"2023-9-11 16:50:22.249","32.06105041503906",
"2023-9-11 16:50:23.250","32.04463577270508",
"2023-9-11 16:50:24.244","32.020999908447266",
"2023-9-11 16:50:25.252","32.023807525634766",
"2023-9-11 16:50:26.256","31.98235511779785",
"2023-9-11 16:50:27.259","31.963260650634766",
"2023-9-11 16:50:28.259","31.978519439697266",
"2023-9-11 16:50:29.270","31.989656448364258",
"2023-9-11 16:50:30.268","31.99481201171875",
"2023-9-11 16:50:32.334","32.21208572387695",
"2023-9-11 16:50:34.208","31.417682647705078",
"2023-9-11 16:50:36.176","31.62530517578125",
"2023-9-11 16:50:38.192","31.749574661254883",
"2023-9-11 16:50:40.176","31.75456428527832",
"2023-9-11 16:50:41.192","31.789663314819336",
"2023-9-11 16:50:43.192","31.734355926513672",
"2023-9-11 16:50:44.176","31.791519165039062",
"2023-9-11 16:50:45.176","31.61260223388672",
"2023-9-11 16:50:47.176","31.61066436767578",
"2023-9-11 16:50:48.176","31.647207260131836",
"2023-9-11 16:50:49.255","31.76557731628418",
"2023-9-11 16:50:51.176","31.707794189453125",
"2023-9-11 16:50:52.192","31.777372360229492",
"2023-9-11 16:50:54.177","31.61165428161621",
"2023-9-11 16:50:55.176","31.513328552246094",
"2023-9-11 16:50:56.254","31.535558700561523",
"2023-9-11 16:50:58.179","32.38914489746094",
"2023-9-11 16:50:59.199","32.4044075012207",
"2023-9-11 16:51:0.202","31.713485717773438",
"2023-9-11 16:51:2.173","31.648691177368164",
"2023-9-11 16:51:3.177","31.62835693359375",
"2023-9-11 16:51:4.211","31.626955032348633",
"2023-9-11 16:51:5.245","32.116233825683594",
"2023-9-11 16:51:6.285","32.17100524902344",
