"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-12 22:19:45.796","","0.3832363784313202",
"2023-9-12 22:19:46.798","","0.1278054565191269",
"2023-9-12 22:19:47.807","","0.11810003966093063",
"2023-9-12 22:19:48.819","0.1564638763666153","0.39134249091148376",
"2023-9-12 22:19:49.825","","0.1945268213748932",
"2023-9-12 22:19:50.834","","0.18412838876247406",
"2023-9-12 22:19:51.841","0.07042950391769409","0.14849689602851868",
"2023-9-12 22:19:52.848","","0.14642104506492615",
"2023-9-12 22:19:54.188","0.8790983557701111","0.16261573135852814",
"2023-9-12 22:19:56.172","0.029893718659877777","0.07890187948942184",
"2023-9-12 22:19:57.172","","0.23370802402496338",
"2023-9-12 22:19:58.203","0.015989001840353012","0.10404001921415329",
"2023-9-12 22:20:0.516","0.09684256464242935","0.1069950982928276",
"2023-9-12 22:20:2.706","0.15146073698997498","0.5357652306556702",
"2023-9-12 22:20:7.189","0.10586071014404297","0.7022005915641785",
"2023-9-12 22:20:8.151","","1.0926305055618286",
