"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-18 0:23:35.234","32.97283172607422",
"2023-9-18 0:23:36.239","32.93950653076172",
"2023-9-18 0:23:37.243","33.00038528442383",
"2023-9-18 0:23:38.252","32.92102813720703",
"2023-9-18 0:23:39.255","32.95311737060547",
"2023-9-18 0:23:40.257","32.953243255615234",
"2023-9-18 0:23:41.264","32.934844970703125",
"2023-9-18 0:23:42.269","32.938106536865234",
"2023-9-18 0:23:43.270","32.94260025024414",
"2023-9-18 0:23:44.272","32.926597595214844",
"2023-9-18 0:23:45.276","32.88968276977539",
"2023-9-18 0:23:46.282","32.88151931762695",
"2023-9-18 0:23:47.287","32.82489013671875",
"2023-9-18 0:23:48.295","32.825592041015625",
"2023-9-18 0:23:49.298","32.87739181518555",
"2023-9-18 0:23:50.300","32.91826629638672",
"2023-9-18 0:23:51.303","32.77552032470703",
"2023-9-18 0:23:52.307","32.81379699707031",
"2023-9-18 0:23:53.315","32.794532775878906",
"2023-9-18 0:23:54.314","32.78022384643555",
"2023-9-18 0:23:55.317","32.773746490478516",
"2023-9-18 0:23:56.321","32.76739501953125",
"2023-9-18 0:23:57.323","32.78022384643555",
"2023-9-18 0:23:58.323","32.718231201171875",
"2023-9-18 0:23:59.326","32.48598861694336",
"2023-9-18 0:24:0.328","32.497989654541016",
"2023-9-18 0:24:1.338","32.489986419677734",
"2023-9-18 0:24:2.344","32.461570739746094",
"2023-9-18 0:24:3.351","32.45938491821289",
"2023-9-18 0:24:4.360","32.38164138793945",
"2023-9-18 0:24:5.358","32.43294906616211",
"2023-9-18 0:24:6.364","32.4499397277832",
"2023-9-18 0:24:7.364","32.449649810791016",
"2023-9-18 0:24:8.371","32.44136047363281",
"2023-9-18 0:24:9.372","32.509910583496094",
"2023-9-18 0:24:10.377","32.490360260009766",
"2023-9-18 0:24:12.182","32.39347839355469",
"2023-9-18 0:24:13.213","32.53807830810547",
"2023-9-18 0:24:15.182","32.69880676269531",
"2023-9-18 0:24:16.182","32.74520492553711",
"2023-9-18 0:24:17.229","32.76652908325195",
"2023-9-18 0:24:19.208","32.88209533691406",
"2023-9-18 0:24:20.234","33.13892364501953",
"2023-9-18 0:24:21.286","33.81870651245117",
"2023-9-18 0:24:22.219","33.853309631347656",
"2023-9-18 0:24:23.230","33.15397644042969",
"2023-9-18 0:24:24.224","33.08287048339844",
"2023-9-18 0:24:25.228","32.98252487182617",
"2023-9-18 0:24:26.234","33.0466194152832",
