"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-11 16:50:18.062","","0.09053361415863037",
"2023-9-11 16:50:19.075","","0.16494973003864288",
"2023-9-11 16:50:20.072","","0.20515215396881104",
"2023-9-11 16:50:21.081","0.01768414117395878","0.2551710605621338",
"2023-9-11 16:50:22.080","","0.4254359006881714",
"2023-9-11 16:50:23.091","","0.03898024186491966",
"2023-9-11 16:50:24.084","","1.0179656744003296",
"2023-9-11 16:50:25.087","","0.4074093997478485",
"2023-9-11 16:50:26.091","0.03296464681625366","0.20886249840259552",
"2023-9-11 16:50:27.101","","0.22821195423603058",
"2023-9-11 16:50:28.095","","0.22341524064540863",
"2023-9-11 16:50:29.112","","0.037178054451942444",
"2023-9-11 16:50:30.105","0.018671363592147827","0.026585521176457405",
"2023-9-11 16:50:31.300","0.015198291279375553","23.30388832092285",
"2023-9-11 16:50:32.131","20.865909576416016","3.6515822410583496",
"2023-9-11 16:50:33.192","33.979007720947266","2.072035074234009",
"2023-9-11 16:50:34.254","15.697477340698242","0.6764913201332092",
"2023-9-11 16:50:36.208","35.20951461791992","3.462827682495117",
"2023-9-11 16:50:38.208","31.004304885864258","1.101216435432434",
"2023-9-11 16:50:40.176","","0.12521696090698242",
"2023-9-11 16:50:41.192","","0.22931748628616333",
"2023-9-11 16:50:43.192","","0.09656371921300888",
"2023-9-11 16:50:44.176","24.05064582824707","0.22644014656543732",
"2023-9-11 16:50:45.208","","0.09424103051424026",
"2023-9-11 16:50:47.176","0.08405329287052155","0.07760211080312729",
"2023-9-11 16:50:48.208","","0.12832337617874146",
"2023-9-11 16:50:49.270","0.11674387007951736","0.14941219985485077",
"2023-9-11 16:50:51.176","0.02132282219827175","0.10819339007139206",
"2023-9-11 16:50:52.208","","0.22368653118610382",
"2023-9-11 16:50:54.177","","0.05134103074669838",
"2023-9-11 16:50:55.208","0.1008899137377739","0.03602518513798714",
"2023-9-11 16:50:56.302","0.014948675408959389","0.15719424188137054",
"2023-9-11 16:50:58.179","0.6486948728561401","0.602151095867157",
"2023-9-11 16:50:59.232","","0.3769231140613556",
"2023-9-11 16:51:1.169","0.014503083191812038","0.13532771170139313",
"2023-9-11 16:51:2.204","","0.2433561086654663",
"2023-9-11 16:51:4.180","","0.1329796463251114",
"2023-9-11 16:51:5.216","0.01350659690797329","0.039014771580696106",
"2023-9-11 16:51:6.226","","0.16426418721675873",
