"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-12 22:26:50.541","","0.13883307576179504",
"2023-9-12 22:26:51.546","","0.19349071383476257",
"2023-9-12 22:26:52.554","","",
"2023-9-12 22:26:53.561","","0.4624497890472412",
"2023-9-12 22:26:54.561","","0.30195918679237366",
"2023-9-12 22:26:56.184","","0.06166426092386246",
"2023-9-12 22:26:57.200","","0.06500250846147537",
"2023-9-12 22:26:59.184","","0.08546871691942215",
"2023-9-12 22:27:0.200","","",
"2023-9-12 22:27:2.168","","0.012988017871975899",
"2023-9-12 22:27:3.184","","0.14799301326274872",
"2023-9-12 22:27:4.184","","1.5655463933944702",
"2023-9-12 22:27:6.184","0.08222083002328873","0.08222083002328873",
"2023-9-12 22:27:7.184","","0.03218785300850868",
"2023-9-12 22:27:8.215","","0.10421556234359741",
"2023-9-12 22:27:10.184","","0.01846492290496826",
"2023-9-12 22:27:11.184","","",
"2023-9-12 22:27:13.199","","0.05573994666337967",
"2023-9-12 22:27:15.184","0.009741322137415409","0.10923584550619125",
"2023-9-12 22:27:16.200","","0.04241068661212921",
"2023-9-12 22:27:18.184","0.019726775586605072","0.045400816947221756",
"2023-9-12 22:27:19.184","","0.041726771742105484",
"2023-9-12 22:27:20.246","0.03745168820023537","0.5563349723815918",
"2023-9-12 22:27:22.215","","0.09361898899078369",
"2023-9-12 22:27:24.184","0.013101418502628803","0.03200424090027809",
"2023-9-12 22:27:25.278","0.15067830681800842","0.05744130536913872",
"2023-9-12 22:27:26.284","","0.1105622947216034",
"2023-9-12 22:27:27.286","","0.04958272725343704",
"2023-9-12 22:27:28.292","","0.057617902755737305",
"2023-9-12 22:27:29.411","","0.019929571077227592",
"2023-9-12 22:27:31.200","","0.12405744194984436",
"2023-9-12 22:27:33.168","","0.02859446406364441",
"2023-9-12 22:27:34.184","0.01610933244228363","0.03236636519432068",
"2023-9-12 22:27:35.200","","0.01939421519637108",
"2023-9-12 22:27:37.199","2.9047434329986572","0.5808417201042175",
"2023-9-12 22:27:39.426","0.14445918798446655","2.248570203781128",
"2023-9-12 22:27:41.192","0.010549177415668964","0.9973021745681763",
"2023-9-12 22:27:43.194","","0.6795238256454468",
"2023-9-12 22:27:44.200","","1.0613459348678589",
"2023-9-12 22:27:45.221","0.15858149528503418","1.3089849948883057",
"2023-9-12 22:27:46.220","","0.8261563181877136",
"2023-9-12 22:27:47.223","","",
"2023-9-12 22:27:48.260","0.016453754156827927","2.0150928497314453",
