"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\informações do processador(_total)\% de utilitário do processador",
"2023-9-13 1:13:7.818","87.93211364746094",
"2023-9-13 1:13:8.821","36.525569915771484",
"2023-9-13 1:13:9.820","32.22286605834961",
"2023-9-13 1:13:10.819","31.397058486938477",
"2023-9-13 1:13:11.828","33.20153045654297",
"2023-9-13 1:13:12.832","31.3386173248291",
"2023-9-13 1:13:13.833","31.048015594482422",
"2023-9-13 1:13:14.843","32.18336868286133",
"2023-9-13 1:13:15.850","45.937923431396484",
"2023-9-13 1:13:16.836","33.5325813293457",
"2023-9-13 1:13:17.838","30.78406524658203",
"2023-9-13 1:13:18.937","36.31124496459961",
"2023-9-13 1:13:19.860","31.62667465209961",
"2023-9-13 1:13:20.853","30.656435012817383",
"2023-9-13 1:13:21.845","29.469694137573242",
"2023-9-13 1:13:22.879","32.462799072265625",
"2023-9-13 1:13:24.204","14.025043487548828",
"2023-9-13 1:13:26.196","9.457369804382324",
"2023-9-13 1:13:28.168","3.451958656311035",
"2023-9-13 1:13:31.167","4.876190185546875",
"2023-9-13 1:13:33.161","7.53525447845459",
"2023-9-13 1:13:34.167","21.161365509033203",
"2023-9-13 1:13:36.160","25.994853973388672",
"2023-9-13 1:13:37.165","25.264629364013672",
"2023-9-13 1:13:40.172","22.222400665283203",
"2023-9-13 1:13:43.179","60.58626174926758",
"2023-9-13 1:13:44.193","78.3443832397461",
"2023-9-13 1:13:45.194","74.83271026611328",
"2023-9-13 1:13:46.198","71.72454833984375",
"2023-9-13 1:13:47.202","71.80921173095703",
"2023-9-13 1:13:48.204","82.9765625",
"2023-9-13 1:13:49.214","70.78980255126953",
"2023-9-13 1:13:50.220","72.46997833251953",
"2023-9-13 1:13:51.220","72.04358673095703",
"2023-9-13 1:13:52.225","69.70379638671875",
"2023-9-13 1:13:53.233","70.29408264160156",
