"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-13 1:27:37.558","31.80141830444336",
"2023-9-13 1:27:38.561","31.787559509277344",
"2023-9-13 1:27:39.563","31.76726722717285",
"2023-9-13 1:27:40.572","31.754070281982422",
"2023-9-13 1:27:41.582","31.68329429626465",
"2023-9-13 1:27:42.585","31.70758819580078",
"2023-9-13 1:27:43.585","31.721817016601562",
"2023-9-13 1:27:44.588","31.696287155151367",
"2023-9-13 1:27:46.198","31.65958023071289",
"2023-9-13 1:27:48.168","31.60093116760254",
"2023-9-13 1:27:49.198","31.644195556640625",
"2023-9-13 1:27:51.167","31.4964599609375",
"2023-9-13 1:27:52.167","31.51572036743164",
"2023-9-13 1:27:53.183","31.78537368774414",
"2023-9-13 1:27:54.199","31.77374267578125",
"2023-9-13 1:27:55.230","31.645679473876953",
"2023-9-13 1:27:57.199","31.55048942565918",
"2023-9-13 1:27:59.167","31.490314483642578",
"2023-9-13 1:28:0.198","31.494108200073242",
"2023-9-13 1:28:2.199","31.67269515991211",
"2023-9-13 1:28:4.167","31.692245483398438",
"2023-9-13 1:28:5.168","31.60451889038086",
"2023-9-13 1:28:7.167","31.60352897644043",
"2023-9-13 1:28:8.167","31.594083786010742",
"2023-9-13 1:28:9.167","31.59544563293457",
"2023-9-13 1:28:11.167","31.68535804748535",
"2023-9-13 1:28:12.183","31.918014526367188",
"2023-9-13 1:28:14.167","31.8028621673584",
"2023-9-13 1:28:15.167","31.805294036865234",
"2023-9-13 1:28:16.199","32.04851150512695",
"2023-9-13 1:28:18.199","32.02925109863281",
"2023-9-13 1:28:20.175","32.03366470336914",
"2023-9-13 1:28:22.180","32.0923957824707",
"2023-9-13 1:28:24.159","32.09977722167969",
"2023-9-13 1:28:25.163","32.13347244262695",
"2023-9-13 1:28:26.245","32.1318244934082",
"2023-9-13 1:28:28.205","32.179420471191406",
"2023-9-13 1:28:30.183","32.214229583740234",
"2023-9-13 1:28:32.158","32.18680191040039",
"2023-9-13 1:28:33.174","32.04108810424805",
"2023-9-13 1:28:35.158","31.97913932800293",
"2023-9-13 1:28:36.205","32.355655670166016",
"2023-9-13 1:28:37.186","32.28298568725586",
"2023-9-13 1:28:38.192","32.33903503417969",
"2023-9-13 1:28:39.240","32.351985931396484",
"2023-9-13 1:28:40.190","32.19171142578125",
"2023-9-13 1:28:41.200","32.10303497314453",
"2023-9-13 1:28:42.190","32.1024169921875",
"2023-9-13 1:28:43.194","32.12287521362305",
"2023-9-13 1:28:44.199","32.03758239746094",
"2023-9-13 1:28:45.201","32.12852478027344",
"2023-9-13 1:28:46.207","32.154014587402344",
"2023-9-13 1:28:47.227","32.187625885009766",
"2023-9-13 1:28:48.214","32.05692672729492",
"2023-9-13 1:28:49.214","32.10551071166992",
"2023-9-13 1:28:50.220","32.077919006347656",
"2023-9-13 1:28:51.235","32.091609954833984",
"2023-9-13 1:28:53.159","31.98676872253418",
"2023-9-13 1:28:54.174","31.997079849243164",
"2023-9-13 1:28:56.158","31.94441032409668",
"2023-9-13 1:28:57.174","31.79193115234375",
"2023-9-13 1:28:59.159","31.875492095947266",
"2023-9-13 1:29:0.174","31.911415100097656",
"2023-9-13 1:29:2.190","31.729076385498047",
"2023-9-13 1:29:3.158","31.733654022216797",
"2023-9-13 1:29:4.206","31.740005493164062",
"2023-9-13 1:29:6.158","31.79242706298828",
"2023-9-13 1:29:7.205","31.69785499572754",
"2023-9-13 1:29:9.189","31.792509078979492",
"2023-9-13 1:29:11.159","31.717815399169922",
"2023-9-13 1:29:12.190","31.77106285095215",
"2023-9-13 1:29:14.283","32.16358184814453",
"2023-9-13 1:29:15.192","32.09379577636719",
"2023-9-13 1:29:17.185","31.9543514251709",
"2023-9-13 1:29:18.829","32.29011917114258",
"2023-9-13 1:29:19.805","32.24103927612305",
"2023-9-13 1:29:20.812","32.00103759765625",
"2023-9-13 1:29:21.826","31.969446182250977",
"2023-9-13 1:29:22.812","31.964332580566406",
"2023-9-13 1:29:23.822","31.83173179626465",
"2023-9-13 1:29:24.822","31.794818878173828",
"2023-9-13 1:29:25.842","31.79032325744629",
