"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\memória\% bytes confirmados em uso",
"2023-9-13 1:25:45.745","31.62163543701172",
"2023-9-13 1:25:47.178","31.46523666381836",
"2023-9-13 1:25:48.167","31.47014617919922",
"2023-9-13 1:25:49.186","31.490190505981445",
"2023-9-13 1:25:50.175","31.464866638183594",
"2023-9-13 1:25:52.170","31.456823348999023",
"2023-9-13 1:25:54.157","31.507925033569336",
"2023-9-13 1:25:55.214","31.457319259643555",
"2023-9-13 1:25:57.153","31.531435012817383",
"2023-9-13 1:25:58.158","31.58587646484375",
"2023-9-13 1:25:59.164","31.572059631347656",
"2023-9-13 1:26:0.209","31.79036521911621",
"2023-9-13 1:26:2.192","31.635080337524414",
"2023-9-13 1:26:3.209","31.815977096557617",
"2023-9-13 1:26:4.211","31.804841995239258",
"2023-9-13 1:26:5.231","31.834949493408203",
"2023-9-13 1:26:6.220","31.843238830566406",
"2023-9-13 1:26:7.230","31.840063095092773",
"2023-9-13 1:26:8.224","31.627532958984375",
"2023-9-13 1:26:9.231","31.61210823059082",
"2023-9-13 1:26:10.257","31.55308723449707",
"2023-9-13 1:26:11.232","31.616561889648438",
