"(PDH-CSV 4.0) (America/Sao_Paulo)(180)","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk read time","\\desktop-qlgnca5\physicaldisk(0 c:)\% disk write time",
"2023-9-13 1:21:29.280","0.05120985954999924","0.5268768668174744",
"2023-9-13 1:21:30.254","","0.20819035172462463",
"2023-9-13 1:21:31.274","","",
"2023-9-13 1:21:32.271","","0.18151715397834778",
"2023-9-13 1:21:33.280","","0.5486183166503906",
"2023-9-13 1:21:34.283","","0.19569842517375946",
"2023-9-13 1:21:35.283","","0.09870892018079758",
"2023-9-13 1:21:36.281","","0.03965698927640915",
"2023-9-13 1:21:37.288","","0.1117553785443306",
"2023-9-13 1:21:38.291","","0.08089116960763931",
"2023-9-13 1:21:39.292","","0.07508502155542374",
"2023-9-13 1:21:41.156","","0.04922027885913849",
"2023-9-13 1:21:42.156","","0.07654613256454468",
"2023-9-13 1:21:43.156","","",
"2023-9-13 1:21:44.156","","0.752785861492157",
"2023-9-13 1:21:46.156","0.07102714478969574","0.022794082760810852",
"2023-9-13 1:21:47.156","","0.04560713469982147",
"2023-9-13 1:21:48.171","","0.06267821788787842",
"2023-9-13 1:21:50.156","","0.06960729509592056",
"2023-9-13 1:21:51.156","","0.06934546679258347",
"2023-9-13 1:21:52.202","","0.04599335417151451",
"2023-9-13 1:21:54.156","0.006296440027654171","0.1359211951494217",
"2023-9-13 1:21:55.201","0.04719384014606476","0.11527346819639206",
"2023-9-13 1:21:57.164","","0.20826634764671326",
"2023-9-13 1:21:58.185","","0.027318865060806274",
"2023-9-13 1:22:0.327","","0.5442702770233154",
"2023-9-13 1:22:2.205","","0.17421954870224",
"2023-9-13 1:22:3.317","","0.06401977688074112",
"2023-9-13 1:22:4.266","","0.424490749835968",
"2023-9-13 1:22:5.273","","0.07230471074581146",
"2023-9-13 1:22:6.286","0.15648353099822998","0.047076378017663956",
"2023-9-13 1:22:7.278","0.08819549530744553","0.03767995536327362",
"2023-9-13 1:22:8.295","0.13046909868717194","0.05000266432762146",
"2023-9-13 1:22:9.290","0.0735982209444046","0.03808951377868652",
"2023-9-13 1:22:10.311","0.1265597641468048","0.055872078984975815",
